,,,-01.996000000000,   0.02400,
,,,-01.992000000000,   0.02400,
,,,-01.988000000000,   0.02400,
,,,-01.984000000000,   0.02400,
,,,-01.980000000000,   0.02000,
,,,-01.976000000000,   0.02400,
,,,-01.972000000000,   0.02400,
,,,-01.968000000000,   0.02400,
,,,-01.964000000000,   0.02400,
,,,-01.960000000000,   0.02400,
,,,-01.956000000000,   0.02400,
,,,-01.952000000000,   0.02400,
,,,-01.948000000000,   0.02400,
,,,-01.944000000000,   0.02400,
,,,-01.940000000000,   0.02400,
,,,-01.936000000000,   0.02400,
,,,-01.932000000000,   0.02400,
,,,-01.928000000000,   0.02400,
,,,-01.924000000000,   0.02400,
,,,-01.920000000000,   0.02400,
,,,-01.916000000000,   0.02000,
,,,-01.912000000000,   0.02400,
,,,-01.908000000000,   0.02400,
,,,-01.904000000000,   0.02400,
,,,-01.900000000000,   0.02400,
,,,-01.896000000000,   0.02400,
,,,-01.892000000000,   0.02400,
,,,-01.888000000000,   0.02400,
,,,-01.884000000000,   0.02400,
,,,-01.880000000000,   0.02400,
,,,-01.876000000000,   0.02400,
,,,-01.872000000000,   0.02400,
,,,-01.868000000000,   0.02400,
,,,-01.864000000000,   0.02400,
,,,-01.860000000000,   0.02400,
,,,-01.856000000000,   0.02400,
,,,-01.852000000000,   0.02400,
,,,-01.848000000000,   0.02400,
,,,-01.844000000000,   0.02400,
,,,-01.840000000000,   0.02400,
,,,-01.836000000000,   0.02400,
,,,-01.832000000000,   0.02400,
,,,-01.828000000000,   0.02400,
,,,-01.824000000000,   0.02400,
,,,-01.820000000000,   0.02400,
,,,-01.816000000000,   0.02400,
,,,-01.812000000000,   0.02400,
,,,-01.808000000000,   0.02400,
,,,-01.804000000000,   0.02400,
,,,-01.800000000000,   0.02400,
,,,-01.796000000000,   0.02400,
,,,-01.792000000000,   0.02400,
,,,-01.788000000000,   0.02000,
,,,-01.784000000000,   0.02800,
,,,-01.780000000000,   0.02400,
,,,-01.776000000000,   0.02400,
,,,-01.772000000000,   0.02400,
,,,-01.768000000000,   0.02400,
,,,-01.764000000000,   0.02400,
,,,-01.760000000000,   0.02400,
,,,-01.756000000000,   0.02400,
,,,-01.752000000000,   0.02400,
,,,-01.748000000000,   0.02400,
,,,-01.744000000000,   0.02400,
,,,-01.740000000000,   0.02400,
,,,-01.736000000000,   0.02400,
,,,-01.732000000000,   0.02400,
,,,-01.728000000000,   0.02400,
,,,-01.724000000000,   0.02400,
,,,-01.720000000000,   0.02400,
,,,-01.716000000000,   0.02400,
,,,-01.712000000000,   0.02000,
,,,-01.708000000000,   0.02400,
,,,-01.704000000000,   0.02400,
,,,-01.700000000000,   0.02400,
,,,-01.696000000000,   0.02400,
,,,-01.692000000000,   0.02000,
,,,-01.688000000000,   0.02000,
,,,-01.684000000000,   0.02400,
,,,-01.680000000000,   0.02400,
,,,-01.676000000000,   0.02400,
,,,-01.672000000000,   0.02000,
,,,-01.668000000000,   0.02400,
,,,-01.664000000000,   0.02000,
,,,-01.660000000000,   0.02400,
,,,-01.656000000000,   0.02400,
,,,-01.652000000000,   0.02000,
,,,-01.648000000000,   0.02400,
,,,-01.644000000000,   0.02400,
,,,-01.640000000000,   0.02400,
,,,-01.636000000000,   0.02400,
,,,-01.632000000000,   0.02400,
,,,-01.628000000000,   0.02400,
,,,-01.624000000000,   0.02400,
,,,-01.620000000000,   0.02400,
,,,-01.616000000000,   0.02400,
,,,-01.612000000000,   0.02400,
,,,-01.608000000000,   0.02400,
,,,-01.604000000000,   0.02400,
,,,-01.600000000000,   0.02400,
,,,-01.596000000000,   0.02400,
,,,-01.592000000000,   0.02400,
,,,-01.588000000000,   0.02800,
,,,-01.584000000000,   0.02400,
,,,-01.580000000000,   0.02400,
,,,-01.576000000000,   0.02400,
,,,-01.572000000000,   0.02400,
,,,-01.568000000000,   0.02400,
,,,-01.564000000000,   0.02400,
,,,-01.560000000000,   0.02400,
,,,-01.556000000000,   0.02400,
,,,-01.552000000000,   0.02400,
,,,-01.548000000000,   0.02400,
,,,-01.544000000000,   0.02400,
,,,-01.540000000000,   0.02400,
,,,-01.536000000000,   0.02400,
,,,-01.532000000000,   0.02400,
,,,-01.528000000000,   0.02400,
,,,-01.524000000000,   0.02400,
,,,-01.520000000000,   0.02400,
,,,-01.516000000000,   0.02400,
,,,-01.512000000000,   0.02400,
,,,-01.508000000000,   0.02400,
,,,-01.504000000000,   0.02400,
,,,-01.500000000000,   0.02400,
,,,-01.496000000000,   0.02400,
,,,-01.492000000000,   0.02400,
,,,-01.488000000000,   0.02400,
,,,-01.484000000000,   0.02400,
,,,-01.480000000000,   0.02400,
,,,-01.476000000000,   0.02400,
,,,-01.472000000000,   0.02400,
,,,-01.468000000000,   0.02000,
,,,-01.464000000000,   0.02400,
,,,-01.460000000000,   0.02000,
,,,-01.456000000000,   0.02400,
,,,-01.452000000000,   0.02400,
,,,-01.448000000000,   0.02000,
,,,-01.444000000000,   0.02400,
,,,-01.440000000000,   0.02400,
,,,-01.436000000000,   0.02000,
,,,-01.432000000000,   0.02400,
,,,-01.428000000000,   0.02400,
,,,-01.424000000000,   0.02400,
,,,-01.420000000000,   0.02400,
,,,-01.416000000000,   0.02400,
,,,-01.412000000000,   0.02400,
,,,-01.408000000000,   0.02400,
,,,-01.404000000000,   0.02400,
,,,-01.400000000000,   0.02400,
,,,-01.396000000000,   0.02400,
,,,-01.392000000000,   0.02400,
,,,-01.388000000000,   0.02000,
,,,-01.384000000000,   0.02400,
,,,-01.380000000000,   0.02400,
,,,-01.376000000000,   0.02400,
,,,-01.372000000000,   0.02800,
,,,-01.368000000000,   0.02400,
,,,-01.364000000000,   0.02400,
,,,-01.360000000000,   0.02400,
,,,-01.356000000000,   0.02000,
,,,-01.352000000000,   0.02400,
,,,-01.348000000000,   0.02400,
,,,-01.344000000000,   0.02400,
,,,-01.340000000000,   0.02400,
,,,-01.336000000000,   0.02400,
,,,-01.332000000000,   0.02400,
,,,-01.328000000000,   0.02400,
,,,-01.324000000000,   0.02400,
,,,-01.320000000000,   0.02000,
,,,-01.316000000000,   0.02000,
,,,-01.312000000000,   0.02400,
,,,-01.308000000000,   0.02400,
,,,-01.304000000000,   0.02400,
,,,-01.300000000000,   0.02400,
,,,-01.296000000000,   0.02400,
,,,-01.292000000000,   0.02400,
,,,-01.288000000000,   0.02400,
,,,-01.284000000000,   0.02400,
,,,-01.280000000000,   0.02400,
,,,-01.276000000000,   0.02400,
,,,-01.272000000000,   0.02400,
,,,-01.268000000000,   0.02400,
,,,-01.264000000000,   0.02400,
,,,-01.260000000000,   0.02400,
,,,-01.256000000000,   0.02400,
,,,-01.252000000000,   0.02400,
,,,-01.248000000000,   0.02400,
,,,-01.244000000000,   0.02400,
,,,-01.240000000000,   0.02400,
,,,-01.236000000000,   0.02000,
,,,-01.232000000000,   0.02400,
,,,-01.228000000000,   0.02400,
,,,-01.224000000000,   0.02400,
,,,-01.220000000000,   0.02400,
,,,-01.216000000000,   0.02400,
,,,-01.212000000000,   0.02400,
,,,-01.208000000000,   0.02400,
,,,-01.204000000000,   0.02400,
,,,-01.200000000000,   0.02400,
,,,-01.196000000000,   0.02400,
,,,-01.192000000000,   0.02000,
,,,-01.188000000000,   0.02400,
,,,-01.184000000000,   0.02400,
,,,-01.180000000000,   0.02400,
,,,-01.176000000000,   0.02400,
,,,-01.172000000000,   0.02400,
,,,-01.168000000000,   0.02400,
,,,-01.164000000000,   0.02800,
,,,-01.160000000000,   0.02400,
,,,-01.156000000000,   0.02400,
,,,-01.152000000000,   0.02400,
,,,-01.148000000000,   0.02400,
,,,-01.144000000000,   0.02400,
,,,-01.140000000000,   0.02400,
,,,-01.136000000000,   0.02400,
,,,-01.132000000000,   0.02400,
,,,-01.128000000000,   0.02400,
,,,-01.124000000000,   0.02400,
,,,-01.120000000000,   0.02400,
,,,-01.116000000000,   0.02000,
,,,-01.112000000000,   0.02000,
,,,-01.108000000000,   0.02400,
,,,-01.104000000000,   0.02400,
,,,-01.100000000000,   0.02000,
,,,-01.096000000000,   0.02400,
,,,-01.092000000000,   0.02000,
,,,-01.088000000000,   0.02000,
,,,-01.084000000000,   0.02400,
,,,-01.080000000000,   0.02400,
,,,-01.076000000000,   0.02400,
,,,-01.072000000000,   0.02400,
,,,-01.068000000000,   0.02400,
,,,-01.064000000000,   0.02000,
,,,-01.060000000000,   0.02400,
,,,-01.056000000000,   0.02400,
,,,-01.052000000000,   0.02400,
,,,-01.048000000000,   0.02400,
,,,-01.044000000000,   0.02400,
,,,-01.040000000000,   0.02400,
,,,-01.036000000000,   0.02400,
,,,-01.032000000000,   0.02400,
,,,-01.028000000000,   0.02400,
,,,-01.024000000000,   0.02400,
,,,-01.020000000000,   0.02400,
,,,-01.016000000000,   0.02400,
,,,-01.012000000000,   0.02400,
,,,-01.008000000000,   0.02400,
,,,-01.004000000000,   0.02400,
,,,-01.000000000000,   0.02400,
,,,-00.996000000000,   0.02400,
,,,-00.992000000000,   0.02400,
,,,-00.988000000000,   0.02400,
,,,-00.984000000000,   0.02400,
,,,-00.980000000000,   0.02400,
,,,-00.976000000000,   0.02400,
,,,-00.972000000000,   0.02400,
,,,-00.968000000000,   0.02400,
,,,-00.964000000000,   0.02000,
,,,-00.960000000000,   0.02400,
,,,-00.956000000000,   0.02400,
,,,-00.952000000000,   0.02400,
,,,-00.948000000000,   0.02400,
,,,-00.944000000000,   0.02400,
,,,-00.940000000000,   0.02000,
,,,-00.936000000000,   0.02400,
,,,-00.932000000000,   0.02400,
,,,-00.928000000000,   0.02400,
,,,-00.924000000000,   0.02400,
,,,-00.920000000000,   0.02400,
,,,-00.916000000000,   0.02400,
,,,-00.912000000000,   0.02400,
,,,-00.908000000000,   0.02400,
,,,-00.904000000000,   0.02400,
,,,-00.900000000000,   0.02400,
,,,-00.896000000000,   0.02400,
,,,-00.892000000000,   0.02400,
,,,-00.888000000000,   0.02400,
,,,-00.884000000000,   0.02400,
,,,-00.880000000000,   0.02000,
,,,-00.876000000000,   0.02400,
,,,-00.872000000000,   0.02000,
,,,-00.868000000000,   0.02400,
,,,-00.864000000000,   0.02400,
,,,-00.860000000000,   0.02000,
,,,-00.856000000000,   0.02400,
,,,-00.852000000000,   0.02400,
,,,-00.848000000000,   0.02400,
,,,-00.844000000000,   0.02400,
,,,-00.840000000000,   0.02400,
,,,-00.836000000000,   0.02400,
,,,-00.832000000000,   0.02400,
,,,-00.828000000000,   0.02400,
,,,-00.824000000000,   0.02400,
,,,-00.820000000000,   0.02400,
,,,-00.816000000000,   0.02400,
,,,-00.812000000000,   0.02400,
,,,-00.808000000000,   0.02400,
,,,-00.804000000000,   0.02400,
,,,-00.800000000000,   0.02400,
,,,-00.796000000000,   0.02400,
,,,-00.792000000000,   0.02400,
,,,-00.788000000000,   0.02400,
,,,-00.784000000000,   0.02400,
,,,-00.780000000000,   0.02400,
,,,-00.776000000000,   0.02400,
,,,-00.772000000000,   0.02400,
,,,-00.768000000000,   0.02400,
,,,-00.764000000000,   0.02800,
,,,-00.760000000000,   0.02400,
,,,-00.756000000000,   0.02000,
,,,-00.752000000000,   0.02400,
,,,-00.748000000000,   0.02400,
,,,-00.744000000000,   0.02400,
,,,-00.740000000000,   0.02000,
,,,-00.736000000000,   0.02400,
,,,-00.732000000000,   0.02400,
,,,-00.728000000000,   0.02400,
,,,-00.724000000000,   0.02400,
,,,-00.720000000000,   0.02400,
,,,-00.716000000000,   0.02400,
,,,-00.712000000000,   0.02400,
,,,-00.708000000000,   0.02400,
,,,-00.704000000000,   0.02000,
,,,-00.700000000000,   0.02400,
,,,-00.696000000000,   0.02400,
,,,-00.692000000000,   0.02400,
,,,-00.688000000000,   0.02400,
,,,-00.684000000000,   0.02400,
,,,-00.680000000000,   0.02400,
,,,-00.676000000000,   0.02400,
,,,-00.672000000000,   0.02400,
,,,-00.668000000000,   0.02400,
,,,-00.664000000000,   0.02400,
,,,-00.660000000000,   0.02000,
,,,-00.656000000000,   0.02400,
,,,-00.652000000000,   0.02000,
,,,-00.648000000000,   0.02400,
,,,-00.644000000000,   0.02400,
,,,-00.640000000000,   0.02000,
,,,-00.636000000000,   0.02400,
,,,-00.632000000000,   0.02400,
,,,-00.628000000000,   0.02400,
,,,-00.624000000000,   0.02400,
,,,-00.620000000000,   0.02400,
,,,-00.616000000000,   0.02400,
,,,-00.612000000000,   0.02400,
,,,-00.608000000000,   0.02000,
,,,-00.604000000000,   0.02400,
,,,-00.600000000000,   0.02400,
,,,-00.596000000000,   0.02400,
,,,-00.592000000000,   0.02400,
,,,-00.588000000000,   0.02400,
,,,-00.584000000000,   0.02000,
,,,-00.580000000000,   0.02400,
,,,-00.576000000000,   0.02000,
,,,-00.572000000000,   0.02400,
,,,-00.568000000000,   0.02400,
,,,-00.564000000000,   0.02400,
,,,-00.560000000000,   0.02400,
,,,-00.556000000000,   0.02400,
,,,-00.552000000000,   0.02400,
,,,-00.548000000000,   0.02000,
,,,-00.544000000000,   0.02400,
,,,-00.540000000000,   0.02400,
,,,-00.536000000000,   0.02400,
,,,-00.532000000000,   0.02400,
,,,-00.528000000000,   0.02400,
,,,-00.524000000000,   0.02400,
,,,-00.520000000000,   0.02400,
,,,-00.516000000000,   0.02400,
,,,-00.512000000000,   0.02400,
,,,-00.508000000000,   0.02000,
,,,-00.504000000000,   0.02000,
,,,-00.500000000000,   0.02400,
,,,-00.496000000000,   0.02400,
,,,-00.492000000000,   0.02400,
,,,-00.488000000000,   0.02400,
,,,-00.484000000000,   0.02400,
,,,-00.480000000000,   0.02400,
,,,-00.476000000000,   0.02400,
,,,-00.472000000000,   0.02400,
,,,-00.468000000000,   0.02400,
,,,-00.464000000000,   0.02400,
,,,-00.460000000000,   0.02400,
,,,-00.456000000000,   0.02400,
,,,-00.452000000000,   0.02400,
,,,-00.448000000000,   0.02000,
,,,-00.444000000000,   0.02000,
,,,-00.440000000000,   0.02400,
,,,-00.436000000000,   0.02400,
,,,-00.432000000000,   0.02400,
,,,-00.428000000000,   0.02400,
,,,-00.424000000000,   0.02400,
,,,-00.420000000000,   0.02400,
,,,-00.416000000000,   0.02400,
,,,-00.412000000000,   0.02400,
,,,-00.408000000000,   0.02400,
,,,-00.404000000000,   0.02400,
,,,-00.400000000000,   0.02000,
,,,-00.396000000000,   0.02400,
,,,-00.392000000000,   0.02400,
,,,-00.388000000000,   0.02400,
,,,-00.384000000000,   0.02400,
,,,-00.380000000000,   0.02400,
,,,-00.376000000000,   0.02000,
,,,-00.372000000000,   0.02400,
,,,-00.368000000000,   0.02400,
,,,-00.364000000000,   0.02000,
,,,-00.360000000000,   0.02000,
,,,-00.356000000000,   0.02400,
,,,-00.352000000000,   0.02400,
,,,-00.348000000000,   0.02400,
,,,-00.344000000000,   0.02400,
,,,-00.340000000000,   0.02000,
,,,-00.336000000000,   0.02400,
,,,-00.332000000000,   0.02400,
,,,-00.328000000000,   0.02400,
,,,-00.324000000000,   0.02400,
,,,-00.320000000000,   0.02400,
,,,-00.316000000000,   0.02400,
,,,-00.312000000000,   0.02400,
,,,-00.308000000000,   0.02400,
,,,-00.304000000000,   0.02000,
,,,-00.300000000000,   0.02400,
,,,-00.296000000000,   0.02000,
,,,-00.292000000000,   0.02400,
,,,-00.288000000000,   0.02000,
,,,-00.284000000000,   0.02400,
,,,-00.280000000000,   0.02400,
,,,-00.276000000000,   0.02400,
,,,-00.272000000000,   0.02400,
,,,-00.268000000000,   0.02400,
,,,-00.264000000000,   0.02400,
,,,-00.260000000000,   0.02400,
,,,-00.256000000000,   0.02400,
,,,-00.252000000000,   0.02000,
,,,-00.248000000000,   0.02400,
,,,-00.244000000000,   0.02400,
,,,-00.240000000000,   0.02400,
,,,-00.236000000000,   0.02400,
,,,-00.232000000000,   0.02400,
,,,-00.228000000000,   0.02400,
,,,-00.224000000000,   0.02000,
,,,-00.220000000000,   0.02000,
,,,-00.216000000000,   0.02400,
,,,-00.212000000000,   0.02400,
,,,-00.208000000000,   0.02400,
,,,-00.204000000000,   0.02000,
,,,-00.200000000000,   0.02400,
,,,-00.196000000000,   0.02400,
,,,-00.192000000000,   0.02000,
,,,-00.188000000000,   0.02400,
,,,-00.184000000000,   0.02000,
,,,-00.180000000000,   0.02400,
,,,-00.176000000000,   0.02400,
,,,-00.172000000000,   0.02400,
,,,-00.168000000000,   0.02400,
,,,-00.164000000000,   0.02400,
,,,-00.160000000000,   0.02000,
,,,-00.156000000000,   0.02400,
,,,-00.152000000000,   0.02000,
,,,-00.148000000000,   0.02000,
,,,-00.144000000000,   0.02000,
,,,-00.140000000000,   0.02000,
,,,-00.136000000000,   0.02400,
,,,-00.132000000000,   0.02400,
,,,-00.128000000000,   0.02400,
,,,-00.124000000000,   0.02400,
,,,-00.120000000000,   0.02400,
,,,-00.116000000000,   0.02000,
,,,-00.112000000000,   0.02400,
,,,-00.108000000000,   0.02000,
,,,-00.104000000000,   0.02400,
,,,-00.100000000000,   0.02400,
,,,-00.096000000000,   0.02400,
,,,-00.092000000000,   0.02400,
,,,-00.088000000000,   0.02400,
,,,-00.084000000000,   0.02400,
,,,-00.080000000000,   0.02400,
,,,-00.076000000000,   0.02400,
,,,-00.072000000000,   0.02400,
,,,-00.068000000000,   0.02400,
,,,-00.064000000000,   0.02400,
,,,-00.060000000000,   0.02000,
,,,-00.056000000000,   0.02400,
,,,-00.052000000000,   0.02400,
,,,-00.048000000000,   0.02400,
,,,-00.044000000000,   0.02400,
,,,-00.040000000000,   0.02400,
,,,-00.036000000000,   0.02000,
,,,-00.032000000000,   0.02400,
,,,-00.028000000000,   0.02000,
,,,-00.024000000000,   0.02000,
,,,-00.020000000000,   0.02000,
,,,-00.016000000000,   0.02000,
,,,-00.012000000000,   0.02400,
,,,-00.008000000000,   0.02400,
,,,-00.004000000000,   0.02000,
,,,-00.000000000000,   0.02800,
,,,00.004000000000,   0.02000,
,,,00.008000000000,   0.00000,
,,,00.012000000000,  -0.01200,
,,,00.016000000000,  -0.02400,
,,,00.020000000000,  -0.03600,
,,,00.024000000000,  -0.04000,
,,,00.028000000000,  -0.04000,
,,,00.032000000000,  -0.04400,
,,,00.036000000000,  -0.04000,
,,,00.040000000000,  -0.03200,
,,,00.044000000000,  -0.03200,
,,,00.048000000000,  -0.02400,
,,,00.052000000000,  -0.01600,
,,,00.056000000000,  -0.01200,
,,,00.060000000000,  -0.00400,
,,,00.064000000000,   0.00000,
,,,00.068000000000,   0.00800,
,,,00.072000000000,   0.01200,
,,,00.076000000000,   0.01600,
,,,00.080000000000,   0.02000,
,,,00.084000000000,   0.02000,
,,,00.088000000000,   0.02400,
,,,00.092000000000,   0.02400,
,,,00.096000000000,   0.02400,
,,,00.100000000000,   0.02400,
,,,00.104000000000,   0.02400,
,,,00.108000000000,   0.02400,
,,,00.112000000000,   0.02400,
,,,00.116000000000,   0.02400,
,,,00.120000000000,   0.02400,
,,,00.124000000000,   0.02400,
,,,00.128000000000,   0.02400,
,,,00.132000000000,   0.02400,
,,,00.136000000000,   0.01600,
,,,00.140000000000,   0.01600,
,,,00.144000000000,   0.01200,
,,,00.148000000000,   0.00400,
,,,00.152000000000,   0.00000,
,,,00.156000000000,  -0.00800,
,,,00.160000000000,  -0.01600,
,,,00.164000000000,  -0.02800,
,,,00.168000000000,  -0.04000,
,,,00.172000000000,  -0.04800,
,,,00.176000000000,  -0.04800,
,,,00.180000000000,  -0.05200,
,,,00.184000000000,  -0.05200,
,,,00.188000000000,  -0.04800,
,,,00.192000000000,  -0.04400,
,,,00.196000000000,  -0.03600,
,,,00.200000000000,  -0.03200,
,,,00.204000000000,  -0.02400,
,,,00.208000000000,  -0.01600,
,,,00.212000000000,  -0.01200,
,,,00.216000000000,  -0.00400,
,,,00.220000000000,   0.00000,
,,,00.224000000000,   0.00400,
,,,00.228000000000,   0.00800,
,,,00.232000000000,   0.01200,
,,,00.236000000000,   0.01600,
,,,00.240000000000,   0.02000,
,,,00.244000000000,   0.02000,
,,,00.248000000000,   0.02400,
,,,00.252000000000,   0.02400,
,,,00.256000000000,   0.02400,
,,,00.260000000000,   0.02400,
,,,00.264000000000,   0.02400,
,,,00.268000000000,   0.02400,
,,,00.272000000000,   0.02400,
,,,00.276000000000,   0.02800,
,,,00.280000000000,   0.02400,
,,,00.284000000000,   0.02400,
,,,00.288000000000,   0.02400,
,,,00.292000000000,   0.02400,
,,,00.296000000000,   0.02400,
,,,00.300000000000,   0.02400,
,,,00.304000000000,   0.02400,
,,,00.308000000000,   0.02400,
,,,00.312000000000,   0.02400,
,,,00.316000000000,   0.02400,
,,,00.320000000000,   0.02400,
,,,00.324000000000,   0.02400,
,,,00.328000000000,   0.02400,
,,,00.332000000000,   0.02400,
,,,00.336000000000,   0.02400,
,,,00.340000000000,   0.02400,
,,,00.344000000000,   0.02400,
,,,00.348000000000,   0.02400,
,,,00.352000000000,   0.02400,
