Distance (mm)	Counts
0.0	157.0
0.2	185.0
0.4	182.0
0.6	196.0
0.8	205.0
1.0	220.0
1.2	184.0
1.4	218.0
1.6	172.0
1.8	254.0
2.0	260.0
2.2	245.0
2.4	242.0
2.6	262.0
2.8	271.0
3.0	312.0
3.2	273.0
3.4	274.0
3.6	305.0
3.8	303.0
4.0	300.0
4.2	332.0
4.4	353.0
4.6	303.0
4.8	336.0
5.0	372.0
5.2	372.0
5.4	384.0
5.6	398.0
5.8	414.0
6.0	410.0
6.2	446.0
6.4	471.0
6.6	564.0
6.8	652.0
7.0	726.0
7.2	875.0
7.4	919.0
7.6	1044.0
7.8	1128.0
8.0	1167.0
8.2	1281.0
8.4	1264.0
8.6	1217.0
8.8	1189.0
9.0	1133.0
9.2	1022.0
9.4	879.0
9.6	829.0
9.8	702.0
10.0	669.0
10.2	651.0
10.4	615.0
10.6	642.0
10.8	628.0
11.0	735.0
11.2	752.0
11.4	926.0
11.6	999.0
11.8	1069.0
12.0	1079.0
12.2	1223.0
12.4	1318.0
12.6	1316.0
12.8	1288.0
13.0	1238.0
13.2	1157.0
13.4	1048.0
13.6	889.0
13.8	870.0
14.0	739.0
14.2	614.0
14.4	603.0
14.6	519.0
14.8	515.0
15.0	436.0
15.2	420.0
15.4	420.0
15.6	403.0
15.8	409.0
16.0	370.0
16.2	390.0
16.4	321.0
16.6	334.0
16.8	375.0
17.0	312.0
17.2	374.0
17.4	300.0
17.6	350.0
17.8	292.0
18.0	294.0
18.2	320.0
18.4	277.0
18.6	276.0
18.8	259.0
19.0	307.0
19.2	260.0
19.4	250.0
19.6	232.0
19.8	219.0
20.0	205.0
