Distance (mm)	Counts
0.0	192.0
0.2	201.0
0.4	192.0
0.6	204.0
0.8	183.0
1.0	190.0
1.2	188.0
1.4	195.0
1.6	248.0
1.8	255.0
2.0	237.0
2.2	235.0
2.4	257.0
2.6	297.0
2.8	252.0
3.0	261.0
3.2	259.0
3.4	272.0
3.6	267.0
3.8	306.0
4.0	311.0
4.2	332.0
4.4	321.0
4.6	353.0
4.8	355.0
5.0	357.0
5.2	387.0
5.4	363.0
5.6	424.0
5.8	417.0
6.0	489.0
6.2	525.0
6.4	618.0
6.6	771.0
6.8	931.0
7.0	968.0
7.2	1068.0
7.4	1112.0
7.6	1222.0
7.8	1173.0
8.0	1149.0
8.2	1168.0
8.4	1041.0
8.6	951.0
8.8	924.0
9.0	831.0
9.2	690.0
9.4	596.0
9.6	567.0
9.8	541.0
10.0	545.0
10.2	486.0
10.4	540.0
10.6	511.0
10.8	509.0
11.0	524.0
11.2	573.0
11.4	647.0
11.6	742.0
11.8	789.0
12.0	956.0
12.2	1069.0
12.4	1062.0
12.6	1207.0
12.8	1226.0
13.0	1157.0
13.2	1179.0
13.4	1083.0
13.6	961.0
13.8	911.0
14.0	833.0
14.2	737.0
14.4	640.0
14.6	547.0
14.8	516.0
15.0	519.0
15.2	422.0
15.4	385.0
15.6	387.0
15.8	380.0
16.0	387.0
16.2	358.0
16.4	354.0
16.6	354.0
16.8	354.0
17.0	346.0
17.2	300.0
17.4	316.0
17.6	299.0
17.8	303.0
18.0	280.0
18.2	285.0
18.4	252.0
18.6	280.0
18.8	262.0
19.0	239.0
19.2	253.0
19.4	244.0
19.6	281.0
19.8	241.0
20.0	243.0
