Distance (mm)	Counts
0.0	156.0
0.2	173.0
0.4	146.0
0.6	157.0
0.8	163.0
1.0	161.0
1.2	175.0
1.4	174.0
1.6	161.0
1.8	177.0
2.0	178.0
2.2	188.0
2.4	212.0
2.6	209.0
2.8	213.0
3.0	217.0
3.2	211.0
3.4	221.0
3.6	223.0
3.8	212.0
4.0	250.0
4.2	241.0
4.4	263.0
4.6	268.0
4.8	253.0
5.0	258.0
5.2	261.0
5.4	280.0
5.6	288.0
5.8	285.0
6.0	352.0
6.2	322.0
6.4	353.0
6.6	346.0
6.8	352.0
7.0	395.0
7.2	364.0
7.4	426.0
7.6	410.0
7.8	415.0
8.0	450.0
8.2	441.0
8.4	460.0
8.6	498.0
8.8	478.0
9.0	507.0
9.2	565.0
9.4	733.0
9.6	773.0
9.8	893.0
10.0	1006.0
10.2	1177.0
10.4	1208.0
10.6	1237.0
10.8	1292.0
11.0	1306.0
11.2	1206.0
11.4	1271.0
11.6	1096.0
11.8	1047.0
12.0	1033.0
12.2	992.0
12.4	1030.0
12.6	1035.0
12.8	1098.0
13.0	1116.0
13.2	1267.0
13.4	1302.0
13.6	1333.0
13.8	1405.0
14.0	1363.0
14.2	1371.0
14.4	1274.0
14.6	1171.0
14.8	1097.0
15.0	890.0
15.2	801.0
15.4	763.0
15.6	609.0
15.8	571.0
16.0	541.0
16.2	501.0
16.4	508.0
16.6	462.0
16.8	470.0
17.0	479.0
17.2	449.0
17.4	423.0
17.6	409.0
17.8	369.0
18.0	397.0
18.2	359.0
18.4	387.0
18.6	367.0
18.8	383.0
19.0	338.0
19.2	352.0
19.4	293.0
19.6	332.0
19.8	319.0
20.0	315.0
