Distance (mm)	Counts
0.0	186.0
0.2	170.0
0.4	163.0
0.6	179.0
0.8	216.0
1.0	225.0
1.2	188.0
1.4	183.0
1.6	199.0
1.8	230.0
2.0	215.0
2.2	215.0
2.4	240.0
2.6	239.0
2.8	229.0
3.0	263.0
3.2	233.0
3.4	292.0
3.6	306.0
3.8	291.0
4.0	295.0
4.2	317.0
4.4	336.0
4.6	341.0
4.8	375.0
5.0	349.0
5.2	337.0
5.4	375.0
5.6	393.0
5.8	376.0
6.0	386.0
6.2	418.0
6.4	438.0
6.6	439.0
6.8	433.0
7.0	449.0
7.2	521.0
7.4	556.0
7.6	609.0
7.8	718.0
8.0	843.0
8.2	905.0
8.4	1097.0
8.6	1168.0
8.8	1221.0
9.0	1265.0
9.2	1285.0
9.4	1306.0
9.6	1268.0
9.8	1250.0
10.0	1111.0
10.2	1088.0
10.4	996.0
10.6	965.0
10.8	947.0
11.0	988.0
11.2	1038.0
11.4	1097.0
11.6	1240.0
11.8	1319.0
12.0	1396.0
12.2	1444.0
12.4	1349.0
12.6	1254.0
12.8	1209.0
13.0	1143.0
13.2	1014.0
13.4	919.0
13.6	789.0
13.8	742.0
14.0	627.0
14.2	546.0
14.4	517.0
14.6	496.0
14.8	527.0
15.0	499.0
15.2	462.0
15.4	453.0
15.6	413.0
15.8	424.0
16.0	412.0
16.2	405.0
16.4	402.0
16.6	398.0
16.8	359.0
17.0	401.0
17.2	359.0
17.4	340.0
17.6	326.0
17.8	340.0
18.0	322.0
18.2	298.0
18.4	289.0
18.6	296.0
18.8	285.0
19.0	283.0
19.2	247.0
19.4	246.0
19.6	254.0
19.8	262.0
20.0	255.0
