Distance (mm)	Counts
0.0	153.0
0.2	166.0
0.4	181.0
0.6	183.0
0.8	201.0
1.0	164.0
1.2	187.0
1.4	192.0
1.6	208.0
1.8	204.0
2.0	184.0
2.2	197.0
2.4	231.0
2.6	221.0
2.8	205.0
3.0	213.0
3.2	233.0
3.4	233.0
3.6	256.0
3.8	234.0
4.0	260.0
4.2	262.0
4.4	301.0
4.6	279.0
4.8	279.0
5.0	298.0
5.2	331.0
5.4	328.0
5.6	358.0
5.8	324.0
6.0	314.0
6.2	355.0
6.4	392.0
6.6	374.0
6.8	360.0
7.0	393.0
7.2	414.0
7.4	426.0
7.6	451.0
7.8	441.0
8.0	547.0
8.2	505.0
8.4	553.0
8.6	722.0
8.8	754.0
9.0	855.0
9.2	1019.0
9.4	1116.0
9.6	1183.0
9.8	1351.0
10.0	1262.0
10.2	1230.0
10.4	1238.0
10.6	1159.0
10.8	1148.0
11.0	1018.0
11.2	945.0
11.4	856.0
11.6	814.0
11.8	699.0
12.0	705.0
12.2	696.0
12.4	791.0
12.6	918.0
12.8	979.0
13.0	1083.0
13.2	1174.0
13.4	1226.0
13.6	1412.0
13.8	1304.0
14.0	1332.0
14.2	1268.0
14.4	1203.0
14.6	1088.0
14.8	990.0
15.0	903.0
15.2	814.0
15.4	760.0
15.6	602.0
15.8	518.0
16.0	508.0
16.2	470.0
16.4	430.0
16.6	432.0
16.8	469.0
17.0	437.0
17.2	404.0
17.4	376.0
17.6	401.0
17.8	370.0
18.0	356.0
18.2	354.0
18.4	311.0
18.6	378.0
18.8	331.0
19.0	288.0
19.2	319.0
19.4	307.0
19.6	264.0
19.8	288.0
20.0	268.0
