Distance (mm)	Counts
0.0	197.0
0.2	182.0
0.4	193.0
0.6	195.0
0.8	189.0
1.0	218.0
1.2	207.0
1.4	236.0
1.6	217.0
1.8	208.0
2.0	247.0
2.2	236.0
2.4	279.0
2.6	264.0
2.8	306.0
3.0	263.0
3.2	288.0
3.4	279.0
3.6	312.0
3.8	288.0
4.0	303.0
4.2	327.0
4.4	345.0
4.6	316.0
4.8	324.0
5.0	373.0
5.2	362.0
5.4	372.0
5.6	383.0
5.8	417.0
6.0	421.0
6.2	431.0
6.4	507.0
6.6	560.0
6.8	631.0
7.0	784.0
7.2	887.0
7.4	965.0
7.6	1137.0
7.8	1178.0
8.0	1226.0
8.2	1277.0
8.4	1274.0
8.6	1197.0
8.8	1103.0
9.0	1053.0
9.2	939.0
9.4	900.0
9.6	825.0
9.8	678.0
10.0	611.0
10.2	618.0
10.4	625.0
10.6	578.0
10.8	623.0
11.0	678.0
11.2	737.0
11.4	882.0
11.6	1039.0
11.8	1105.0
12.0	1199.0
12.2	1225.0
12.4	1329.0
12.6	1327.0
12.8	1267.0
13.0	1207.0
13.2	1226.0
13.4	1118.0
13.6	993.0
13.8	854.0
14.0	735.0
14.2	650.0
14.4	584.0
14.6	560.0
14.8	526.0
15.0	451.0
15.2	464.0
15.4	460.0
15.6	422.0
15.8	397.0
16.0	408.0
16.2	396.0
16.4	362.0
16.6	358.0
16.8	377.0
17.0	336.0
17.2	335.0
17.4	305.0
17.6	312.0
17.8	294.0
18.0	268.0
18.2	278.0
18.4	275.0
18.6	301.0
18.8	258.0
19.0	253.0
19.2	267.0
19.4	242.0
19.6	231.0
19.8	227.0
20.0	210.0
