Distance (mm)	Counts
0.0	157.0
0.2	173.0
0.4	170.0
0.6	168.0
0.8	194.0
1.0	189.0
1.2	178.0
1.4	181.0
1.6	162.0
1.8	200.0
2.0	214.0
2.2	253.0
2.4	219.0
2.6	232.0
2.8	229.0
3.0	230.0
3.2	247.0
3.4	241.0
3.6	259.0
3.8	269.0
4.0	244.0
4.2	273.0
4.4	309.0
4.6	292.0
4.8	301.0
5.0	306.0
5.2	318.0
5.4	340.0
5.6	334.0
5.8	341.0
6.0	332.0
6.2	466.0
6.4	537.0
6.6	576.0
6.8	707.0
7.0	750.0
7.2	848.0
7.4	942.0
7.6	1022.0
7.8	965.0
8.0	1121.0
8.2	1070.0
8.4	1010.0
8.6	921.0
8.8	860.0
9.0	830.0
9.2	721.0
9.4	581.0
9.6	588.0
9.8	529.0
10.0	487.0
10.2	451.0
10.4	468.0
10.6	463.0
10.8	442.0
11.0	473.0
11.2	460.0
11.4	439.0
11.6	474.0
11.8	515.0
12.0	583.0
12.2	596.0
12.4	658.0
12.6	766.0
12.8	893.0
13.0	938.0
13.2	1009.0
13.4	1112.0
13.6	1196.0
13.8	1114.0
14.0	1009.0
14.2	1027.0
14.4	930.0
14.6	795.0
14.8	761.0
15.0	640.0
15.2	510.0
15.4	461.0
15.6	406.0
15.8	402.0
16.0	398.0
16.2	364.0
16.4	350.0
16.6	347.0
16.8	330.0
17.0	322.0
17.2	289.0
17.4	297.0
17.6	284.0
17.8	282.0
18.0	271.0
18.2	295.0
18.4	299.0
18.6	272.0
18.8	281.0
19.0	259.0
19.2	259.0
19.4	233.0
19.6	242.0
19.8	217.0
20.0	204.0
