Distance (mm)	Counts
0.0	177.0
0.2	176.0
0.4	163.0
0.6	178.0
0.8	194.0
1.0	209.0
1.2	224.0
1.4	212.0
1.6	199.0
1.8	234.0
2.0	215.0
2.2	230.0
2.4	233.0
2.6	235.0
2.8	269.0
3.0	264.0
3.2	264.0
3.4	288.0
3.6	283.0
3.8	284.0
4.0	287.0
4.2	288.0
4.4	323.0
4.6	330.0
4.8	336.0
5.0	355.0
5.2	342.0
5.4	357.0
5.6	400.0
5.8	422.0
6.0	470.0
6.2	585.0
6.4	721.0
6.6	825.0
6.8	907.0
7.0	1023.0
7.2	1129.0
7.4	1134.0
7.6	1233.0
7.8	1145.0
8.0	1084.0
8.2	1026.0
8.4	925.0
8.6	842.0
8.8	772.0
9.0	690.0
9.2	618.0
9.4	522.0
9.6	533.0
9.8	514.0
10.0	460.0
10.2	502.0
10.4	517.0
10.6	428.0
10.8	479.0
11.0	534.0
11.2	513.0
11.4	565.0
11.6	658.0
11.8	731.0
12.0	875.0
12.2	833.0
12.4	1007.0
12.6	1096.0
12.8	1186.0
13.0	1161.0
13.2	1187.0
13.4	1148.0
13.6	1036.0
13.8	923.0
14.0	868.0
14.2	752.0
14.4	657.0
14.6	563.0
14.8	509.0
15.0	419.0
15.2	427.0
15.4	404.0
15.6	369.0
15.8	363.0
16.0	343.0
16.2	373.0
16.4	331.0
16.6	277.0
16.8	333.0
17.0	331.0
17.2	330.0
17.4	290.0
17.6	287.0
17.8	269.0
18.0	248.0
18.2	283.0
18.4	289.0
18.6	256.0
18.8	259.0
19.0	249.0
19.2	250.0
19.4	240.0
19.6	233.0
19.8	207.0
20.0	187.0
