Distance (mm)	Counts
0.0	148.0
0.2	151.0
0.4	142.0
0.6	154.0
0.8	138.0
1.0	169.0
1.2	169.0
1.4	169.0
1.6	174.0
1.8	169.0
2.0	141.0
2.2	198.0
2.4	190.0
2.6	161.0
2.8	185.0
3.0	212.0
3.2	182.0
3.4	190.0
3.6	190.0
3.8	210.0
4.0	209.0
4.2	226.0
4.4	231.0
4.6	220.0
4.8	251.0
5.0	224.0
5.2	242.0
5.4	267.0
5.6	254.0
5.8	240.0
6.0	280.0
6.2	273.0
6.4	291.0
6.6	326.0
6.8	321.0
7.0	288.0
7.2	357.0
7.4	371.0
7.6	388.0
7.8	365.0
8.0	363.0
8.2	400.0
8.4	402.0
8.6	412.0
8.8	424.0
9.0	440.0
9.2	446.0
9.4	467.0
9.6	438.0
9.8	469.0
10.0	532.0
10.2	501.0
10.4	545.0
10.6	535.0
10.8	575.0
11.0	622.0
11.2	701.0
11.4	863.0
11.6	985.0
11.8	1099.0
12.0	1288.0
12.2	1465.0
12.4	1626.0
12.6	1850.0
12.8	1961.0
13.0	2017.0
13.2	1993.0
13.4	2118.0
13.6	1890.0
13.8	1811.0
14.0	1685.0
14.2	1452.0
14.4	1278.0
14.6	1144.0
14.8	1026.0
15.0	898.0
15.2	754.0
15.4	704.0
15.6	596.0
15.8	574.0
16.0	593.0
16.2	506.0
16.4	573.0
16.6	519.0
16.8	522.0
17.0	488.0
17.2	480.0
17.4	476.0
17.6	441.0
17.8	438.0
18.0	440.0
18.2	406.0
18.4	445.0
18.6	420.0
18.8	393.0
19.0	378.0
19.2	414.0
19.4	387.0
19.6	327.0
19.8	372.0
20.0	277.0
