Distance (mm)	Counts
0.0	174.0
0.2	150.0
0.4	185.0
0.6	165.0
0.8	169.0
1.0	199.0
1.2	183.0
1.4	209.0
1.6	204.0
1.8	171.0
2.0	196.0
2.2	191.0
2.4	223.0
2.6	236.0
2.8	235.0
3.0	254.0
3.2	240.0
3.4	277.0
3.6	278.0
3.8	259.0
4.0	265.0
4.2	319.0
4.4	298.0
4.6	327.0
4.8	328.0
5.0	353.0
5.2	367.0
5.4	349.0
5.6	341.0
5.8	382.0
6.0	441.0
6.2	403.0
6.4	411.0
6.6	438.0
6.8	412.0
7.0	429.0
7.2	453.0
7.4	440.0
7.6	440.0
7.8	503.0
8.0	546.0
8.2	581.0
8.4	716.0
8.6	751.0
8.8	885.0
9.0	994.0
9.2	1089.0
9.4	1191.0
9.6	1258.0
9.8	1320.0
10.0	1384.0
10.2	1344.0
10.4	1449.0
10.6	1532.0
10.8	1439.0
11.0	1463.0
11.2	1466.0
11.4	1488.0
11.6	1470.0
11.8	1506.0
12.0	1465.0
12.2	1442.0
12.4	1404.0
12.6	1191.0
12.8	1162.0
13.0	1053.0
13.2	985.0
13.4	913.0
13.6	774.0
13.8	661.0
14.0	578.0
14.2	573.0
14.4	538.0
14.6	525.0
14.8	516.0
15.0	439.0
15.2	488.0
15.4	458.0
15.6	451.0
15.8	462.0
16.0	441.0
16.2	445.0
16.4	422.0
16.6	419.0
16.8	380.0
17.0	394.0
17.2	353.0
17.4	359.0
17.6	348.0
17.8	333.0
18.0	307.0
18.2	353.0
18.4	281.0
18.6	276.0
18.8	248.0
19.0	264.0
19.2	271.0
19.4	268.0
19.6	261.0
19.8	256.0
20.0	222.0
