Distance (mm)	Counts
0.0	143.0
0.2	132.0
0.4	124.0
0.6	155.0
0.8	146.0
1.0	144.0
1.2	164.0
1.4	179.0
1.6	167.0
1.8	145.0
2.0	136.0
2.2	173.0
2.4	173.0
2.6	178.0
2.8	192.0
3.0	166.0
3.2	177.0
3.4	178.0
3.6	195.0
3.8	206.0
4.0	207.0
4.2	204.0
4.4	187.0
4.6	199.0
4.8	259.0
5.0	215.0
5.2	228.0
5.4	241.0
5.6	259.0
5.8	243.0
6.0	229.0
6.2	288.0
6.4	298.0
6.6	268.0
6.8	298.0
7.0	307.0
7.2	341.0
7.4	338.0
7.6	375.0
7.8	345.0
8.0	371.0
8.2	358.0
8.4	393.0
8.6	390.0
8.8	410.0
9.0	404.0
9.2	431.0
9.4	473.0
9.6	482.0
9.8	519.0
10.0	454.0
10.2	513.0
10.4	522.0
10.6	541.0
10.8	532.0
11.0	545.0
11.2	552.0
11.4	667.0
11.6	718.0
11.8	846.0
12.0	968.0
12.2	1181.0
12.4	1399.0
12.6	1622.0
12.8	1814.0
13.0	2006.0
13.2	2116.0
13.4	2198.0
13.6	2104.0
13.8	2049.0
14.0	1950.0
14.2	1693.0
14.4	1593.0
14.6	1272.0
14.8	1163.0
15.0	943.0
15.2	798.0
15.4	777.0
15.6	650.0
15.8	584.0
16.0	586.0
16.2	620.0
16.4	573.0
16.6	496.0
16.8	493.0
17.0	524.0
17.2	473.0
17.4	485.0
17.6	501.0
17.8	441.0
18.0	459.0
18.2	433.0
18.4	450.0
18.6	442.0
18.8	433.0
19.0	364.0
19.2	388.0
19.4	382.0
19.6	410.0
19.8	368.0
20.0	327.0
