Distance (mm)	Counts
0.0	165.0
0.2	171.0
0.4	153.0
0.6	165.0
0.8	172.0
1.0	171.0
1.2	189.0
1.4	165.0
1.6	172.0
1.8	182.0
2.0	194.0
2.2	227.0
2.4	211.0
2.6	177.0
2.8	228.0
3.0	217.0
3.2	232.0
3.4	233.0
3.6	221.0
3.8	247.0
4.0	228.0
4.2	247.0
4.4	270.0
4.6	269.0
4.8	277.0
5.0	306.0
5.2	303.0
5.4	288.0
5.6	342.0
5.8	309.0
6.0	345.0
6.2	319.0
6.4	380.0
6.6	401.0
6.8	424.0
7.0	359.0
7.2	398.0
7.4	414.0
7.6	408.0
7.8	413.0
8.0	431.0
8.2	472.0
8.4	523.0
8.6	580.0
8.8	641.0
9.0	749.0
9.2	870.0
9.4	1058.0
9.6	1136.0
9.8	1133.0
10.0	1272.0
10.2	1279.0
10.4	1327.0
10.6	1247.0
10.8	1203.0
11.0	1225.0
11.2	1063.0
11.4	967.0
11.6	881.0
11.8	836.0
12.0	749.0
12.2	837.0
12.4	846.0
12.6	936.0
12.8	1031.0
13.0	1119.0
13.2	1188.0
13.4	1254.0
13.6	1290.0
13.8	1319.0
14.0	1280.0
14.2	1273.0
14.4	1250.0
14.6	1090.0
14.8	1010.0
15.0	948.0
15.2	828.0
15.4	753.0
15.6	645.0
15.8	570.0
16.0	513.0
16.2	492.0
16.4	493.0
16.6	443.0
16.8	457.0
17.0	417.0
17.2	443.0
17.4	391.0
17.6	425.0
17.8	401.0
18.0	374.0
18.2	410.0
18.4	381.0
18.6	343.0
18.8	349.0
19.0	328.0
19.2	324.0
19.4	330.0
19.6	327.0
19.8	334.0
20.0	264.0
