Distance (mm)	Counts
0.0	150.0
0.2	176.0
0.4	171.0
0.6	166.0
0.8	166.0
1.0	155.0
1.2	163.0
1.4	170.0
1.6	191.0
1.8	181.0
2.0	184.0
2.2	173.0
2.4	186.0
2.6	185.0
2.8	212.0
3.0	198.0
3.2	197.0
3.4	200.0
3.6	203.0
3.8	208.0
4.0	216.0
4.2	223.0
4.4	227.0
4.6	230.0
4.8	238.0
5.0	270.0
5.2	259.0
5.4	282.0
5.6	284.0
5.8	296.0
6.0	290.0
6.2	320.0
6.4	318.0
6.6	317.0
6.8	320.0
7.0	387.0
7.2	334.0
7.4	366.0
7.6	403.0
7.8	408.0
8.0	393.0
8.2	420.0
8.4	447.0
8.6	416.0
8.8	413.0
9.0	448.0
9.2	492.0
9.4	487.0
9.6	513.0
9.8	544.0
10.0	612.0
10.2	638.0
10.4	705.0
10.6	892.0
10.8	971.0
11.0	1094.0
11.2	1147.0
11.4	1316.0
11.6	1351.0
11.8	1396.0
12.0	1460.0
12.2	1500.0
12.4	1505.0
12.6	1486.0
12.8	1469.0
13.0	1568.0
13.2	1483.0
13.4	1525.0
13.6	1450.0
13.8	1461.0
14.0	1409.0
14.2	1265.0
14.4	1166.0
14.6	1118.0
14.8	1002.0
15.0	898.0
15.2	741.0
15.4	682.0
15.6	661.0
15.8	582.0
16.0	562.0
16.2	589.0
16.4	491.0
16.6	521.0
16.8	506.0
17.0	461.0
17.2	454.0
17.4	451.0
17.6	470.0
17.8	413.0
18.0	402.0
18.2	407.0
18.4	407.0
18.6	372.0
18.8	414.0
19.0	354.0
19.2	371.0
19.4	339.0
19.6	349.0
19.8	314.0
20.0	351.0
