Distance (mm)	Counts
0.0	193.0
0.2	169.0
0.4	169.0
0.6	188.0
0.8	185.0
1.0	184.0
1.2	179.0
1.4	195.0
1.6	178.0
1.8	212.0
2.0	216.0
2.2	216.0
2.4	210.0
2.6	227.0
2.8	229.0
3.0	237.0
3.2	228.0
3.4	287.0
3.6	243.0
3.8	257.0
4.0	277.0
4.2	288.0
4.4	294.0
4.6	274.0
4.8	298.0
5.0	310.0
5.2	305.0
5.4	337.0
5.6	318.0
5.8	354.0
6.0	382.0
6.2	442.0
6.4	534.0
6.6	581.0
6.8	691.0
7.0	763.0
7.2	957.0
7.4	970.0
7.6	924.0
7.8	972.0
8.0	1057.0
8.2	1039.0
8.4	958.0
8.6	832.0
8.8	756.0
9.0	712.0
9.2	638.0
9.4	603.0
9.6	558.0
9.8	434.0
10.0	451.0
10.2	415.0
10.4	449.0
10.6	419.0
10.8	466.0
11.0	472.0
11.2	436.0
11.4	454.0
11.6	466.0
11.8	509.0
12.0	551.0
12.2	656.0
12.4	731.0
12.6	818.0
12.8	858.0
13.0	994.0
13.2	990.0
13.4	1042.0
13.6	1047.0
13.8	1016.0
14.0	986.0
14.2	909.0
14.4	817.0
14.6	780.0
14.8	672.0
15.0	599.0
15.2	469.0
15.4	484.0
15.6	434.0
15.8	382.0
16.0	342.0
16.2	349.0
16.4	334.0
16.6	320.0
16.8	324.0
17.0	277.0
17.2	291.0
17.4	305.0
17.6	275.0
17.8	290.0
18.0	275.0
18.2	292.0
18.4	252.0
18.6	293.0
18.8	253.0
19.0	253.0
19.2	227.0
19.4	262.0
19.6	247.0
19.8	234.0
20.0	253.0
