Distance (mm)	Counts
0.0	188.0
0.2	156.0
0.4	177.0
0.6	177.0
0.8	167.0
1.0	170.0
1.2	190.0
1.4	221.0
1.6	220.0
1.8	221.0
2.0	186.0
2.2	241.0
2.4	249.0
2.6	213.0
2.8	239.0
3.0	240.0
3.2	256.0
3.4	254.0
3.6	266.0
3.8	278.0
4.0	235.0
4.2	257.0
4.4	259.0
4.6	267.0
4.8	291.0
5.0	317.0
5.2	275.0
5.4	324.0
5.6	354.0
5.8	379.0
6.0	425.0
6.2	511.0
6.4	593.0
6.6	695.0
6.8	708.0
7.0	809.0
7.2	960.0
7.4	969.0
7.6	989.0
7.8	997.0
8.0	966.0
8.2	932.0
8.4	850.0
8.6	758.0
8.8	643.0
9.0	624.0
9.2	569.0
9.4	472.0
9.6	444.0
9.8	437.0
10.0	418.0
10.2	419.0
10.4	440.0
10.6	440.0
10.8	403.0
11.0	408.0
11.2	481.0
11.4	428.0
11.6	465.0
11.8	494.0
12.0	564.0
12.2	599.0
12.4	715.0
12.6	809.0
12.8	891.0
13.0	923.0
13.2	1024.0
13.4	1053.0
13.6	1005.0
13.8	999.0
14.0	960.0
14.2	875.0
14.4	768.0
14.6	667.0
14.8	577.0
15.0	528.0
15.2	430.0
15.4	403.0
15.6	364.0
15.8	359.0
16.0	336.0
16.2	304.0
16.4	324.0
16.6	303.0
16.8	293.0
17.0	293.0
17.2	305.0
17.4	280.0
17.6	274.0
17.8	265.0
18.0	280.0
18.2	251.0
18.4	272.0
18.6	281.0
18.8	281.0
19.0	244.0
19.2	227.0
19.4	234.0
19.6	224.0
19.8	226.0
20.0	203.0
