Distance (mm)	Counts
0.0	150.0
0.2	164.0
0.4	144.0
0.6	155.0
0.8	179.0
1.0	168.0
1.2	144.0
1.4	191.0
1.6	203.0
1.8	179.0
2.0	173.0
2.2	176.0
2.4	210.0
2.6	222.0
2.8	186.0
3.0	231.0
3.2	242.0
3.4	225.0
3.6	223.0
3.8	235.0
4.0	264.0
4.2	235.0
4.4	246.0
4.6	269.0
4.8	275.0
5.0	306.0
5.2	279.0
5.4	280.0
5.6	314.0
5.8	293.0
6.0	310.0
6.2	326.0
6.4	326.0
6.6	360.0
6.8	367.0
7.0	355.0
7.2	391.0
7.4	379.0
7.6	421.0
7.8	391.0
8.0	435.0
8.2	448.0
8.4	471.0
8.6	534.0
8.8	535.0
9.0	620.0
9.2	719.0
9.4	847.0
9.6	966.0
9.8	1055.0
10.0	1137.0
10.2	1216.0
10.4	1230.0
10.6	1322.0
10.8	1296.0
11.0	1303.0
11.2	1158.0
11.4	1067.0
11.6	1072.0
11.8	914.0
12.0	954.0
12.2	879.0
12.4	908.0
12.6	1002.0
12.8	1078.0
13.0	1104.0
13.2	1209.0
13.4	1344.0
13.6	1340.0
13.8	1404.0
14.0	1336.0
14.2	1328.0
14.4	1251.0
14.6	1175.0
14.8	984.0
15.0	881.0
15.2	802.0
15.4	690.0
15.6	595.0
15.8	547.0
16.0	523.0
16.2	476.0
16.4	467.0
16.6	458.0
16.8	462.0
17.0	421.0
17.2	432.0
17.4	417.0
17.6	438.0
17.8	394.0
18.0	395.0
18.2	372.0
18.4	371.0
18.6	392.0
18.8	335.0
19.0	318.0
19.2	359.0
19.4	334.0
19.6	322.0
19.8	293.0
20.0	288.0
