Distance (mm)	Counts
0.0	172.0
0.2	169.0
0.4	223.0
0.6	191.0
0.8	213.0
1.0	211.0
1.2	200.0
1.4	202.0
1.6	205.0
1.8	225.0
2.0	209.0
2.2	247.0
2.4	249.0
2.6	279.0
2.8	243.0
3.0	243.0
3.2	275.0
3.4	282.0
3.6	319.0
3.8	312.0
4.0	278.0
4.2	320.0
4.4	341.0
4.6	331.0
4.8	345.0
5.0	369.0
5.2	351.0
5.4	361.0
5.6	399.0
5.8	446.0
6.0	415.0
6.2	420.0
6.4	429.0
6.6	462.0
6.8	508.0
7.0	508.0
7.2	557.0
7.4	656.0
7.6	726.0
7.8	798.0
8.0	923.0
8.2	1077.0
8.4	1182.0
8.6	1270.0
8.8	1268.0
9.0	1345.0
9.2	1304.0
9.4	1234.0
9.6	1230.0
9.8	1133.0
10.0	1087.0
10.2	972.0
10.4	864.0
10.6	820.0
10.8	859.0
11.0	884.0
11.2	986.0
11.4	1072.0
11.6	1107.0
11.8	1272.0
12.0	1328.0
12.2	1385.0
12.4	1343.0
12.6	1295.0
12.8	1264.0
13.0	1126.0
13.2	1049.0
13.4	1011.0
13.6	827.0
13.8	714.0
14.0	622.0
14.2	531.0
14.4	535.0
14.6	509.0
14.8	473.0
15.0	496.0
15.2	443.0
15.4	415.0
15.6	423.0
15.8	410.0
16.0	404.0
16.2	403.0
16.4	379.0
16.6	378.0
16.8	364.0
17.0	350.0
17.2	370.0
17.4	353.0
17.6	355.0
17.8	310.0
18.0	270.0
18.2	326.0
18.4	262.0
18.6	263.0
18.8	300.0
19.0	285.0
19.2	252.0
19.4	250.0
19.6	250.0
19.8	230.0
20.0	227.0
