Distance (mm)	Counts
0.0	163.0
0.2	128.0
0.4	172.0
0.6	182.0
0.8	200.0
1.0	193.0
1.2	167.0
1.4	195.0
1.6	182.0
1.8	245.0
2.0	196.0
2.2	205.0
2.4	222.0
2.6	229.0
2.8	221.0
3.0	244.0
3.2	228.0
3.4	249.0
3.6	248.0
3.8	259.0
4.0	254.0
4.2	277.0
4.4	298.0
4.6	302.0
4.8	312.0
5.0	328.0
5.2	293.0
5.4	340.0
5.6	338.0
5.8	358.0
6.0	321.0
6.2	397.0
6.4	447.0
6.6	473.0
6.8	565.0
7.0	654.0
7.2	759.0
7.4	828.0
7.6	977.0
7.8	1060.0
8.0	1132.0
8.2	1153.0
8.4	1133.0
8.6	1068.0
8.8	1042.0
9.0	960.0
9.2	872.0
9.4	743.0
9.6	688.0
9.8	660.0
10.0	574.0
10.2	530.0
10.4	473.0
10.6	469.0
10.8	466.0
11.0	471.0
11.2	524.0
11.4	516.0
11.6	500.0
11.8	536.0
12.0	530.0
12.2	622.0
12.4	724.0
12.6	863.0
12.8	966.0
13.0	999.0
13.2	1121.0
13.4	1124.0
13.6	1257.0
13.8	1249.0
14.0	1156.0
14.2	1175.0
14.4	1026.0
14.6	916.0
14.8	834.0
15.0	727.0
15.2	607.0
15.4	549.0
15.6	436.0
15.8	446.0
16.0	415.0
16.2	401.0
16.4	365.0
16.6	321.0
16.8	365.0
17.0	343.0
17.2	322.0
17.4	342.0
17.6	343.0
17.8	314.0
18.0	273.0
18.2	312.0
18.4	277.0
18.6	279.0
18.8	298.0
19.0	291.0
19.2	294.0
19.4	248.0
19.6	242.0
19.8	258.0
20.0	268.0
