Distance (mm)	Counts
0.0	177.0
0.2	169.0
0.4	171.0
0.6	190.0
0.8	198.0
1.0	178.0
1.2	203.0
1.4	213.0
1.6	197.0
1.8	195.0
2.0	206.0
2.2	224.0
2.4	220.0
2.6	237.0
2.8	240.0
3.0	247.0
3.2	237.0
3.4	248.0
3.6	233.0
3.8	290.0
4.0	271.0
4.2	249.0
4.4	288.0
4.6	302.0
4.8	302.0
5.0	291.0
5.2	317.0
5.4	311.0
5.6	300.0
5.8	389.0
6.0	380.0
6.2	371.0
6.4	376.0
6.6	406.0
6.8	416.0
7.0	467.0
7.2	545.0
7.4	645.0
7.6	746.0
7.8	834.0
8.0	903.0
8.2	1025.0
8.4	1096.0
8.6	1167.0
8.8	1161.0
9.0	1154.0
9.2	1119.0
9.4	1114.0
9.6	1037.0
9.8	875.0
10.0	859.0
10.2	757.0
10.4	690.0
10.6	615.0
10.8	570.0
11.0	579.0
11.2	513.0
11.4	514.0
11.6	546.0
11.8	560.0
12.0	565.0
12.2	616.0
12.4	728.0
12.6	849.0
12.8	933.0
13.0	1032.0
13.2	1084.0
13.4	1186.0
13.6	1277.0
13.8	1253.0
14.0	1233.0
14.2	1136.0
14.4	1105.0
14.6	1025.0
14.8	901.0
15.0	852.0
15.2	705.0
15.4	663.0
15.6	534.0
15.8	499.0
16.0	476.0
16.2	432.0
16.4	450.0
16.6	388.0
16.8	359.0
17.0	363.0
17.2	372.0
17.4	349.0
17.6	359.0
17.8	329.0
18.0	348.0
18.2	326.0
18.4	336.0
18.6	284.0
18.8	281.0
19.0	298.0
19.2	274.0
19.4	269.0
19.6	285.0
19.8	255.0
20.0	246.0
