Distance (mm)	Counts
0.0	173.0
0.2	168.0
0.4	178.0
0.6	176.0
0.8	185.0
1.0	164.0
1.2	202.0
1.4	192.0
1.6	167.0
1.8	177.0
2.0	191.0
2.2	203.0
2.4	224.0
2.6	244.0
2.8	240.0
3.0	248.0
3.2	239.0
3.4	239.0
3.6	239.0
3.8	254.0
4.0	254.0
4.2	264.0
4.4	288.0
4.6	295.0
4.8	307.0
5.0	288.0
5.2	301.0
5.4	297.0
5.6	348.0
5.8	378.0
6.0	422.0
6.2	509.0
6.4	610.0
6.6	631.0
6.8	689.0
7.0	858.0
7.2	976.0
7.4	999.0
7.6	1028.0
7.8	965.0
8.0	967.0
8.2	899.0
8.4	882.0
8.6	779.0
8.8	686.0
9.0	646.0
9.2	560.0
9.4	479.0
9.6	451.0
9.8	428.0
10.0	437.0
10.2	425.0
10.4	434.0
10.6	458.0
10.8	441.0
11.0	417.0
11.2	416.0
11.4	447.0
11.6	492.0
11.8	544.0
12.0	574.0
12.2	644.0
12.4	766.0
12.6	837.0
12.8	930.0
13.0	975.0
13.2	981.0
13.4	1020.0
13.6	1001.0
13.8	974.0
14.0	903.0
14.2	853.0
14.4	766.0
14.6	707.0
14.8	605.0
15.0	489.0
15.2	453.0
15.4	435.0
15.6	346.0
15.8	342.0
16.0	338.0
16.2	345.0
16.4	340.0
16.6	314.0
16.8	339.0
17.0	296.0
17.2	271.0
17.4	288.0
17.6	265.0
17.8	285.0
18.0	278.0
18.2	255.0
18.4	267.0
18.6	246.0
18.8	252.0
19.0	237.0
19.2	251.0
19.4	249.0
19.6	223.0
19.8	231.0
20.0	225.0
