Distance (mm)	Counts
0.0	173.0
0.2	150.0
0.4	190.0
0.6	180.0
0.8	180.0
1.0	205.0
1.2	198.0
1.4	169.0
1.6	204.0
1.8	216.0
2.0	190.0
2.2	208.0
2.4	227.0
2.6	216.0
2.8	245.0
3.0	225.0
3.2	257.0
3.4	237.0
3.6	231.0
3.8	284.0
4.0	292.0
4.2	319.0
4.4	325.0
4.6	285.0
4.8	290.0
5.0	281.0
5.2	337.0
5.4	325.0
5.6	346.0
5.8	328.0
6.0	380.0
6.2	403.0
6.4	460.0
6.6	537.0
6.8	632.0
7.0	768.0
7.2	803.0
7.4	869.0
7.6	978.0
7.8	1079.0
8.0	1118.0
8.2	1169.0
8.4	1155.0
8.6	1022.0
8.8	979.0
9.0	963.0
9.2	873.0
9.4	726.0
9.6	683.0
9.8	597.0
10.0	521.0
10.2	486.0
10.4	501.0
10.6	500.0
10.8	482.0
11.0	469.0
11.2	476.0
11.4	475.0
11.6	518.0
11.8	525.0
12.0	530.0
12.2	604.0
12.4	739.0
12.6	843.0
12.8	976.0
13.0	1007.0
13.2	1071.0
13.4	1138.0
13.6	1174.0
13.8	1270.0
14.0	1155.0
14.2	1163.0
14.4	1017.0
14.6	873.0
14.8	793.0
15.0	726.0
15.2	615.0
15.4	599.0
15.6	501.0
15.8	422.0
16.0	400.0
16.2	360.0
16.4	357.0
16.6	360.0
16.8	339.0
17.0	307.0
17.2	309.0
17.4	308.0
17.6	321.0
17.8	278.0
18.0	275.0
18.2	285.0
18.4	275.0
18.6	293.0
18.8	292.0
19.0	285.0
19.2	288.0
19.4	255.0
19.6	258.0
19.8	241.0
20.0	213.0
