Distance (mm)	Counts
0.0	169.0
0.2	157.0
0.4	144.0
0.6	146.0
0.8	173.0
1.0	170.0
1.2	165.0
1.4	178.0
1.6	155.0
1.8	171.0
2.0	172.0
2.2	175.0
2.4	216.0
2.6	179.0
2.8	215.0
3.0	198.0
3.2	202.0
3.4	231.0
3.6	216.0
3.8	194.0
4.0	229.0
4.2	222.0
4.4	222.0
4.6	268.0
4.8	256.0
5.0	261.0
5.2	274.0
5.4	273.0
5.6	287.0
5.8	297.0
6.0	329.0
6.2	313.0
6.4	324.0
6.6	332.0
6.8	378.0
7.0	329.0
7.2	382.0
7.4	397.0
7.6	369.0
7.8	430.0
8.0	426.0
8.2	416.0
8.4	447.0
8.6	472.0
8.8	473.0
9.0	509.0
9.2	550.0
9.4	609.0
9.6	648.0
9.8	773.0
10.0	831.0
10.2	966.0
10.4	1099.0
10.6	1178.0
10.8	1264.0
11.0	1301.0
11.2	1337.0
11.4	1319.0
11.6	1362.0
11.8	1219.0
12.0	1210.0
12.2	1108.0
12.4	1136.0
12.6	1204.0
12.8	1215.0
13.0	1265.0
13.2	1264.0
13.4	1339.0
13.6	1391.0
13.8	1416.0
14.0	1378.0
14.2	1274.0
14.4	1244.0
14.6	1157.0
14.8	1015.0
15.0	914.0
15.2	786.0
15.4	726.0
15.6	579.0
15.8	600.0
16.0	575.0
16.2	563.0
16.4	482.0
16.6	454.0
16.8	467.0
17.0	439.0
17.2	451.0
17.4	447.0
17.6	428.0
17.8	425.0
18.0	394.0
18.2	392.0
18.4	376.0
18.6	329.0
18.8	367.0
19.0	315.0
19.2	355.0
19.4	333.0
19.6	344.0
19.8	310.0
20.0	295.0
