Distance (mm)	Counts
0.0	190.0
0.2	163.0
0.4	203.0
0.6	182.0
0.8	184.0
1.0	234.0
1.2	225.0
1.4	239.0
1.6	245.0
1.8	240.0
2.0	227.0
2.2	251.0
2.4	235.0
2.6	250.0
2.8	278.0
3.0	261.0
3.2	287.0
3.4	249.0
3.6	273.0
3.8	307.0
4.0	295.0
4.2	283.0
4.4	320.0
4.6	329.0
4.8	335.0
5.0	320.0
5.2	361.0
5.4	436.0
5.6	395.0
5.8	422.0
6.0	469.0
6.2	546.0
6.4	700.0
6.6	730.0
6.8	883.0
7.0	953.0
7.2	1012.0
7.4	1143.0
7.6	1210.0
7.8	1238.0
8.0	1112.0
8.2	1095.0
8.4	994.0
8.6	972.0
8.8	917.0
9.0	741.0
9.2	659.0
9.4	574.0
9.6	554.0
9.8	527.0
10.0	536.0
10.2	504.0
10.4	514.0
10.6	515.0
10.8	517.0
11.0	509.0
11.2	556.0
11.4	664.0
11.6	765.0
11.8	822.0
12.0	885.0
12.2	1023.0
12.4	1051.0
12.6	1167.0
12.8	1200.0
13.0	1251.0
13.2	1175.0
13.4	1128.0
13.6	1040.0
13.8	918.0
14.0	823.0
14.2	729.0
14.4	649.0
14.6	557.0
14.8	465.0
15.0	442.0
15.2	419.0
15.4	403.0
15.6	416.0
15.8	390.0
16.0	368.0
16.2	392.0
16.4	347.0
16.6	337.0
16.8	338.0
17.0	316.0
17.2	300.0
17.4	270.0
17.6	284.0
17.8	274.0
18.0	284.0
18.2	255.0
18.4	283.0
18.6	269.0
18.8	257.0
19.0	242.0
19.2	245.0
19.4	265.0
19.6	238.0
19.8	226.0
20.0	227.0
