Distance (mm)	Counts
0.0	166.0
0.2	171.0
0.4	170.0
0.6	159.0
0.8	155.0
1.0	195.0
1.2	183.0
1.4	199.0
1.6	179.0
1.8	185.0
2.0	161.0
2.2	220.0
2.4	227.0
2.6	209.0
2.8	239.0
3.0	231.0
3.2	225.0
3.4	267.0
3.6	262.0
3.8	268.0
4.0	290.0
4.2	262.0
4.4	275.0
4.6	268.0
4.8	290.0
5.0	328.0
5.2	322.0
5.4	325.0
5.6	349.0
5.8	364.0
6.0	360.0
6.2	374.0
6.4	385.0
6.6	410.0
6.8	430.0
7.0	452.0
7.2	445.0
7.4	455.0
7.6	479.0
7.8	432.0
8.0	475.0
8.2	505.0
8.4	513.0
8.6	545.0
8.8	564.0
9.0	608.0
9.2	698.0
9.4	790.0
9.6	952.0
9.8	1070.0
10.0	1198.0
10.2	1281.0
10.4	1433.0
10.6	1609.0
10.8	1860.0
11.0	1888.0
11.2	1940.0
11.4	2021.0
11.6	2019.0
11.8	1915.0
12.0	1835.0
12.2	1684.0
12.4	1451.0
12.6	1238.0
12.8	1155.0
13.0	978.0
13.2	891.0
13.4	744.0
13.6	663.0
13.8	643.0
14.0	603.0
14.2	538.0
14.4	545.0
14.6	556.0
14.8	503.0
15.0	517.0
15.2	480.0
15.4	462.0
15.6	485.0
15.8	472.0
16.0	406.0
16.2	406.0
16.4	463.0
16.6	438.0
16.8	384.0
17.0	405.0
17.2	413.0
17.4	372.0
17.6	361.0
17.8	342.0
18.0	327.0
18.2	368.0
18.4	318.0
18.6	286.0
18.8	290.0
19.0	286.0
19.2	261.0
19.4	241.0
19.6	256.0
19.8	240.0
20.0	206.0
