Distance (mm)	Counts
0.0	157.0
0.2	161.0
0.4	139.0
0.6	168.0
0.8	196.0
1.0	196.0
1.2	175.0
1.4	182.0
1.6	198.0
1.8	211.0
2.0	173.0
2.2	193.0
2.4	232.0
2.6	207.0
2.8	248.0
3.0	240.0
3.2	236.0
3.4	239.0
3.6	232.0
3.8	253.0
4.0	270.0
4.2	284.0
4.4	265.0
4.6	308.0
4.8	324.0
5.0	346.0
5.2	354.0
5.4	334.0
5.6	340.0
5.8	373.0
6.0	387.0
6.2	387.0
6.4	401.0
6.6	409.0
6.8	432.0
7.0	443.0
7.2	466.0
7.4	465.0
7.6	467.0
7.8	466.0
8.0	529.0
8.2	557.0
8.4	525.0
8.6	571.0
8.8	643.0
9.0	673.0
9.2	844.0
9.4	984.0
9.6	1082.0
9.8	1188.0
10.0	1275.0
10.2	1434.0
10.4	1596.0
10.6	1699.0
10.8	1744.0
11.0	1768.0
11.2	1791.0
11.4	1787.0
11.6	1730.0
11.8	1756.0
12.0	1712.0
12.2	1403.0
12.4	1427.0
12.6	1217.0
12.8	1089.0
13.0	995.0
13.2	923.0
13.4	814.0
13.6	687.0
13.8	608.0
14.0	565.0
14.2	577.0
14.4	540.0
14.6	541.0
14.8	511.0
15.0	482.0
15.2	489.0
15.4	499.0
15.6	466.0
15.8	449.0
16.0	451.0
16.2	413.0
16.4	432.0
16.6	408.0
16.8	402.0
17.0	366.0
17.2	371.0
17.4	351.0
17.6	368.0
17.8	336.0
18.0	334.0
18.2	350.0
18.4	298.0
18.6	320.0
18.8	312.0
19.0	287.0
19.2	308.0
19.4	283.0
19.6	267.0
19.8	248.0
20.0	241.0
