Distance (mm)	Counts
0.0	168.0
0.2	141.0
0.4	153.0
0.6	166.0
0.8	159.0
1.0	202.0
1.2	163.0
1.4	181.0
1.6	180.0
1.8	183.0
2.0	190.0
2.2	210.0
2.4	201.0
2.6	228.0
2.8	230.0
3.0	239.0
3.2	228.0
3.4	236.0
3.6	243.0
3.8	260.0
4.0	246.0
4.2	299.0
4.4	241.0
4.6	297.0
4.8	292.0
5.0	306.0
5.2	332.0
5.4	355.0
5.6	344.0
5.8	334.0
6.0	344.0
6.2	392.0
6.4	369.0
6.6	358.0
6.8	401.0
7.0	410.0
7.2	426.0
7.4	404.0
7.6	475.0
7.8	459.0
8.0	513.0
8.2	559.0
8.4	701.0
8.6	827.0
8.8	905.0
9.0	1019.0
9.2	1078.0
9.4	1248.0
9.6	1292.0
9.8	1278.0
10.0	1211.0
10.2	1290.0
10.4	1153.0
10.6	1058.0
10.8	946.0
11.0	864.0
11.2	803.0
11.4	687.0
11.6	625.0
11.8	675.0
12.0	615.0
12.2	680.0
12.4	801.0
12.6	800.0
12.8	949.0
13.0	1064.0
13.2	1172.0
13.4	1205.0
13.6	1346.0
13.8	1309.0
14.0	1293.0
14.2	1220.0
14.4	1158.0
14.6	1097.0
14.8	999.0
15.0	907.0
15.2	783.0
15.4	731.0
15.6	583.0
15.8	511.0
16.0	506.0
16.2	524.0
16.4	443.0
16.6	417.0
16.8	407.0
17.0	413.0
17.2	421.0
17.4	394.0
17.6	380.0
17.8	374.0
18.0	379.0
18.2	339.0
18.4	338.0
18.6	304.0
18.8	332.0
19.0	302.0
19.2	276.0
19.4	280.0
19.6	293.0
19.8	294.0
20.0	250.0
