Distance (mm)	Counts
0.0	180.0
0.2	189.0
0.4	175.0
0.6	151.0
0.8	195.0
1.0	189.0
1.2	200.0
1.4	163.0
1.6	216.0
1.8	219.0
2.0	218.0
2.2	198.0
2.4	241.0
2.6	226.0
2.8	235.0
3.0	245.0
3.2	253.0
3.4	260.0
3.6	242.0
3.8	249.0
4.0	251.0
4.2	235.0
4.4	294.0
4.6	263.0
4.8	287.0
5.0	312.0
5.2	319.0
5.4	336.0
5.6	341.0
5.8	393.0
6.0	456.0
6.2	577.0
6.4	655.0
6.6	707.0
6.8	828.0
7.0	892.0
7.2	990.0
7.4	1050.0
7.6	1009.0
7.8	956.0
8.0	1002.0
8.2	872.0
8.4	853.0
8.6	760.0
8.8	682.0
9.0	650.0
9.2	526.0
9.4	495.0
9.6	468.0
9.8	438.0
10.0	439.0
10.2	397.0
10.4	432.0
10.6	494.0
10.8	443.0
11.0	429.0
11.2	415.0
11.4	472.0
11.6	477.0
11.8	569.0
12.0	598.0
12.2	674.0
12.4	767.0
12.6	875.0
12.8	979.0
13.0	995.0
13.2	1093.0
13.4	1048.0
13.6	1033.0
13.8	958.0
14.0	901.0
14.2	814.0
14.4	712.0
14.6	673.0
14.8	544.0
15.0	447.0
15.2	449.0
15.4	377.0
15.6	320.0
15.8	349.0
16.0	345.0
16.2	301.0
16.4	309.0
16.6	306.0
16.8	285.0
17.0	293.0
17.2	291.0
17.4	265.0
17.6	285.0
17.8	277.0
18.0	256.0
18.2	252.0
18.4	237.0
18.6	229.0
18.8	239.0
19.0	251.0
19.2	234.0
19.4	224.0
19.6	227.0
19.8	213.0
20.0	224.0
