Distance (mm)	Counts
0.0	138.0
0.2	133.0
0.4	142.0
0.6	138.0
0.8	174.0
1.0	160.0
1.2	139.0
1.4	158.0
1.6	204.0
1.8	149.0
2.0	175.0
2.2	157.0
2.4	183.0
2.6	177.0
2.8	205.0
3.0	201.0
3.2	179.0
3.4	223.0
3.6	203.0
3.8	183.0
4.0	219.0
4.2	203.0
4.4	194.0
4.6	213.0
4.8	253.0
5.0	239.0
5.2	260.0
5.4	292.0
5.6	262.0
5.8	281.0
6.0	298.0
6.2	270.0
6.4	290.0
6.6	308.0
6.8	349.0
7.0	344.0
7.2	378.0
7.4	386.0
7.6	357.0
7.8	384.0
8.0	374.0
8.2	438.0
8.4	423.0
8.6	415.0
8.8	471.0
9.0	451.0
9.2	479.0
9.4	480.0
9.6	484.0
9.8	488.0
10.0	506.0
10.2	508.0
10.4	569.0
10.6	626.0
10.8	701.0
11.0	740.0
11.2	841.0
11.4	1014.0
11.6	1110.0
11.8	1361.0
12.0	1413.0
12.2	1531.0
12.4	1533.0
12.6	1791.0
12.8	1704.0
13.0	1843.0
13.2	1878.0
13.4	1833.0
13.6	1773.0
13.8	1650.0
14.0	1482.0
14.2	1405.0
14.4	1273.0
14.6	1118.0
14.8	1044.0
15.0	867.0
15.2	758.0
15.4	728.0
15.6	605.0
15.8	559.0
16.0	565.0
16.2	520.0
16.4	495.0
16.6	513.0
16.8	542.0
17.0	466.0
17.2	504.0
17.4	469.0
17.6	474.0
17.8	487.0
18.0	419.0
18.2	443.0
18.4	403.0
18.6	400.0
18.8	362.0
19.0	386.0
19.2	356.0
19.4	362.0
19.6	337.0
19.8	365.0
20.0	315.0
