Distance (mm)	Counts
0.0	173.0
0.2	187.0
0.4	193.0
0.6	185.0
0.8	168.0
1.0	166.0
1.2	206.0
1.4	222.0
1.6	229.0
1.8	223.0
2.0	206.0
2.2	235.0
2.4	238.0
2.6	249.0
2.8	280.0
3.0	274.0
3.2	277.0
3.4	252.0
3.6	275.0
3.8	273.0
4.0	299.0
4.2	294.0
4.4	274.0
4.6	324.0
4.8	309.0
5.0	307.0
5.2	328.0
5.4	352.0
5.6	355.0
5.8	441.0
6.0	523.0
6.2	563.0
6.4	721.0
6.6	777.0
6.8	869.0
7.0	1010.0
7.2	1080.0
7.4	1141.0
7.6	1128.0
7.8	1113.0
8.0	1028.0
8.2	968.0
8.4	897.0
8.6	826.0
8.8	781.0
9.0	613.0
9.2	537.0
9.4	500.0
9.6	474.0
9.8	489.0
10.0	478.0
10.2	446.0
10.4	504.0
10.6	464.0
10.8	468.0
11.0	468.0
11.2	513.0
11.4	501.0
11.6	600.0
11.8	646.0
12.0	751.0
12.2	819.0
12.4	899.0
12.6	982.0
12.8	1021.0
13.0	1096.0
13.2	1079.0
13.4	1073.0
13.6	1083.0
13.8	968.0
14.0	842.0
14.2	744.0
14.4	667.0
14.6	630.0
14.8	550.0
15.0	438.0
15.2	399.0
15.4	384.0
15.6	393.0
15.8	339.0
16.0	319.0
16.2	310.0
16.4	288.0
16.6	298.0
16.8	319.0
17.0	306.0
17.2	289.0
17.4	282.0
17.6	283.0
17.8	287.0
18.0	253.0
18.2	267.0
18.4	255.0
18.6	243.0
18.8	250.0
19.0	250.0
19.2	239.0
19.4	206.0
19.6	211.0
19.8	223.0
20.0	209.0
