Distance (mm)	Counts
0.0	153.0
0.2	151.0
0.4	158.0
0.6	176.0
0.8	182.0
1.0	171.0
1.2	179.0
1.4	170.0
1.6	195.0
1.8	206.0
2.0	218.0
2.2	230.0
2.4	218.0
2.6	239.0
2.8	247.0
3.0	224.0
3.2	244.0
3.4	245.0
3.6	220.0
3.8	233.0
4.0	264.0
4.2	272.0
4.4	267.0
4.6	291.0
4.8	295.0
5.0	305.0
5.2	306.0
5.4	328.0
5.6	339.0
5.8	349.0
6.0	405.0
6.2	477.0
6.4	576.0
6.6	627.0
6.8	676.0
7.0	888.0
7.2	908.0
7.4	975.0
7.6	996.0
7.8	1067.0
8.0	1040.0
8.2	975.0
8.4	927.0
8.6	793.0
8.8	750.0
9.0	604.0
9.2	622.0
9.4	508.0
9.6	466.0
9.8	484.0
10.0	466.0
10.2	416.0
10.4	465.0
10.6	416.0
10.8	431.0
11.0	438.0
11.2	441.0
11.4	440.0
11.6	480.0
11.8	464.0
12.0	525.0
12.2	668.0
12.4	722.0
12.6	786.0
12.8	927.0
13.0	937.0
13.2	1035.0
13.4	1083.0
13.6	1100.0
13.8	1018.0
14.0	948.0
14.2	910.0
14.4	826.0
14.6	700.0
14.8	675.0
15.0	552.0
15.2	444.0
15.4	420.0
15.6	406.0
15.8	347.0
16.0	296.0
16.2	298.0
16.4	332.0
16.6	274.0
16.8	287.0
17.0	291.0
17.2	290.0
17.4	287.0
17.6	291.0
17.8	261.0
18.0	309.0
18.2	268.0
18.4	282.0
18.6	234.0
18.8	244.0
19.0	227.0
19.2	262.0
19.4	252.0
19.6	208.0
19.8	225.0
20.0	220.0
