Distance (mm)	Counts
0.0	159.0
0.2	170.0
0.4	157.0
0.6	154.0
0.8	189.0
1.0	183.0
1.2	172.0
1.4	186.0
1.6	201.0
1.8	202.0
2.0	204.0
2.2	195.0
2.4	232.0
2.6	213.0
2.8	203.0
3.0	223.0
3.2	203.0
3.4	237.0
3.6	222.0
3.8	251.0
4.0	269.0
4.2	248.0
4.4	282.0
4.6	289.0
4.8	310.0
5.0	336.0
5.2	348.0
5.4	357.0
5.6	337.0
5.8	358.0
6.0	352.0
6.2	400.0
6.4	377.0
6.6	392.0
6.8	412.0
7.0	433.0
7.2	442.0
7.4	435.0
7.6	474.0
7.8	449.0
8.0	462.0
8.2	475.0
8.4	486.0
8.6	522.0
8.8	515.0
9.0	561.0
9.2	600.0
9.4	644.0
9.6	779.0
9.8	875.0
10.0	1048.0
10.2	1174.0
10.4	1468.0
10.6	1619.0
10.8	1815.0
11.0	1945.0
11.2	2002.0
11.4	2065.0
11.6	2166.0
11.8	2051.0
12.0	1905.0
12.2	1742.0
12.4	1583.0
12.6	1374.0
12.8	1192.0
13.0	1008.0
13.2	927.0
13.4	765.0
13.6	638.0
13.8	660.0
14.0	593.0
14.2	560.0
14.4	561.0
14.6	520.0
14.8	547.0
15.0	516.0
15.2	464.0
15.4	530.0
15.6	495.0
15.8	455.0
16.0	462.0
16.2	417.0
16.4	442.0
16.6	404.0
16.8	433.0
17.0	438.0
17.2	389.0
17.4	390.0
17.6	355.0
17.8	359.0
18.0	351.0
18.2	341.0
18.4	316.0
18.6	301.0
18.8	326.0
19.0	312.0
19.2	291.0
19.4	278.0
19.6	255.0
19.8	250.0
20.0	237.0
