Distance (mm)	Counts
0.0	169.0
0.2	163.0
0.4	164.0
0.6	199.0
0.8	187.0
1.0	189.0
1.2	206.0
1.4	176.0
1.6	212.0
1.8	204.0
2.0	231.0
2.2	205.0
2.4	249.0
2.6	211.0
2.8	244.0
3.0	216.0
3.2	243.0
3.4	282.0
3.6	261.0
3.8	259.0
4.0	268.0
4.2	303.0
4.4	320.0
4.6	298.0
4.8	335.0
5.0	317.0
5.2	357.0
5.4	373.0
5.6	392.0
5.8	361.0
6.0	414.0
6.2	397.0
6.4	403.0
6.6	470.0
6.8	444.0
7.0	467.0
7.2	463.0
7.4	490.0
7.6	531.0
7.8	523.0
8.0	570.0
8.2	548.0
8.4	569.0
8.6	561.0
8.8	640.0
9.0	694.0
9.2	749.0
9.4	844.0
9.6	991.0
9.8	1102.0
10.0	1199.0
10.2	1375.0
10.4	1426.0
10.6	1557.0
10.8	1617.0
11.0	1776.0
11.2	1794.0
11.4	1915.0
11.6	1876.0
11.8	1914.0
12.0	2008.0
12.2	1926.0
12.4	1874.0
12.6	1897.0
12.8	1930.0
13.0	1843.0
13.2	1797.0
13.4	1574.0
13.6	1505.0
13.8	1402.0
14.0	1322.0
14.2	1131.0
14.4	1030.0
14.6	912.0
14.8	806.0
15.0	752.0
15.2	696.0
15.4	628.0
15.6	609.0
15.8	587.0
16.0	615.0
16.2	555.0
16.4	573.0
16.6	539.0
16.8	570.0
17.0	487.0
17.2	449.0
17.4	477.0
17.6	473.0
17.8	493.0
18.0	439.0
18.2	453.0
18.4	427.0
18.6	404.0
18.8	380.0
19.0	386.0
19.2	361.0
19.4	369.0
19.6	325.0
19.8	304.0
20.0	349.0
