Distance (mm)	Counts
0.0	179.0
0.2	180.0
0.4	168.0
0.6	175.0
0.8	200.0
1.0	213.0
1.2	214.0
1.4	218.0
1.6	240.0
1.8	223.0
2.0	232.0
2.2	249.0
2.4	250.0
2.6	298.0
2.8	293.0
3.0	292.0
3.2	289.0
3.4	315.0
3.6	292.0
3.8	339.0
4.0	315.0
4.2	309.0
4.4	354.0
4.6	362.0
4.8	341.0
5.0	366.0
5.2	414.0
5.4	393.0
5.6	398.0
5.8	426.0
6.0	412.0
6.2	456.0
6.4	470.0
6.6	481.0
6.8	479.0
7.0	506.0
7.2	546.0
7.4	582.0
7.6	723.0
7.8	790.0
8.0	966.0
8.2	1095.0
8.4	1176.0
8.6	1312.0
8.8	1365.0
9.0	1404.0
9.2	1452.0
9.4	1533.0
9.6	1531.0
9.8	1509.0
10.0	1342.0
10.2	1225.0
10.4	1135.0
10.6	1058.0
10.8	997.0
11.0	941.0
11.2	884.0
11.4	807.0
11.6	807.0
11.8	861.0
12.0	875.0
12.2	1022.0
12.4	1093.0
12.6	1199.0
12.8	1245.0
13.0	1431.0
13.2	1378.0
13.4	1584.0
13.6	1545.0
13.8	1599.0
14.0	1514.0
14.2	1422.0
14.4	1369.0
14.6	1207.0
14.8	1123.0
15.0	996.0
15.2	906.0
15.4	781.0
15.6	701.0
15.8	565.0
16.0	573.0
16.2	536.0
16.4	538.0
16.6	514.0
16.8	492.0
17.0	459.0
17.2	430.0
17.4	379.0
17.6	391.0
17.8	406.0
18.0	390.0
18.2	402.0
18.4	392.0
18.6	383.0
18.8	361.0
19.0	359.0
19.2	350.0
19.4	330.0
19.6	314.0
19.8	310.0
20.0	329.0
