Distance (mm)	Counts
0.0	155.0
0.2	193.0
0.4	188.0
0.6	169.0
0.8	167.0
1.0	179.0
1.2	199.0
1.4	164.0
1.6	195.0
1.8	161.0
2.0	180.0
2.2	211.0
2.4	215.0
2.6	230.0
2.8	217.0
3.0	229.0
3.2	231.0
3.4	242.0
3.6	257.0
3.8	284.0
4.0	256.0
4.2	241.0
4.4	259.0
4.6	341.0
4.8	342.0
5.0	321.0
5.2	344.0
5.4	363.0
5.6	367.0
5.8	391.0
6.0	404.0
6.2	409.0
6.4	413.0
6.6	374.0
6.8	418.0
7.0	418.0
7.2	448.0
7.4	464.0
7.6	524.0
7.8	505.0
8.0	545.0
8.2	524.0
8.4	547.0
8.6	579.0
8.8	590.0
9.0	626.0
9.2	651.0
9.4	620.0
9.6	732.0
9.8	834.0
10.0	933.0
10.2	1070.0
10.4	1190.0
10.6	1326.0
10.8	1588.0
11.0	1604.0
11.2	1873.0
11.4	2005.0
11.6	2127.0
11.8	2205.0
12.0	2213.0
12.2	2152.0
12.4	2239.0
12.6	2108.0
12.8	2198.0
13.0	2058.0
13.2	1909.0
13.4	1724.0
13.6	1523.0
13.8	1406.0
14.0	1236.0
14.2	1111.0
14.4	1004.0
14.6	933.0
14.8	829.0
15.0	692.0
15.2	646.0
15.4	639.0
15.6	591.0
15.8	650.0
16.0	598.0
16.2	592.0
16.4	531.0
16.6	520.0
16.8	529.0
17.0	535.0
17.2	558.0
17.4	471.0
17.6	494.0
17.8	504.0
18.0	486.0
18.2	409.0
18.4	429.0
18.6	396.0
18.8	394.0
19.0	399.0
19.2	387.0
19.4	381.0
19.6	357.0
19.8	337.0
20.0	351.0
