Distance (mm)	Counts
0.0	195.0
0.2	198.0
0.4	206.0
0.6	180.0
0.8	182.0
1.0	198.0
1.2	215.0
1.4	230.0
1.6	235.0
1.8	232.0
2.0	241.0
2.2	250.0
2.4	271.0
2.6	256.0
2.8	273.0
3.0	251.0
3.2	289.0
3.4	290.0
3.6	315.0
3.8	316.0
4.0	323.0
4.2	340.0
4.4	311.0
4.6	333.0
4.8	340.0
5.0	342.0
5.2	337.0
5.4	412.0
5.6	408.0
5.8	401.0
6.0	385.0
6.2	423.0
6.4	456.0
6.6	479.0
6.8	506.0
7.0	606.0
7.2	611.0
7.4	711.0
7.6	832.0
7.8	940.0
8.0	1031.0
8.2	1099.0
8.4	1200.0
8.6	1348.0
8.8	1396.0
9.0	1499.0
9.2	1477.0
9.4	1528.0
9.6	1410.0
9.8	1322.0
10.0	1176.0
10.2	1160.0
10.4	1076.0
10.6	997.0
10.8	848.0
11.0	763.0
11.2	687.0
11.4	699.0
11.6	662.0
11.8	796.0
12.0	843.0
12.2	921.0
12.4	995.0
12.6	1085.0
12.8	1158.0
13.0	1316.0
13.2	1378.0
13.4	1550.0
13.6	1484.0
13.8	1549.0
14.0	1510.0
14.2	1452.0
14.4	1304.0
14.6	1239.0
14.8	1153.0
15.0	1077.0
15.2	905.0
15.4	808.0
15.6	718.0
15.8	655.0
16.0	532.0
16.2	553.0
16.4	515.0
16.6	489.0
16.8	458.0
17.0	441.0
17.2	448.0
17.4	438.0
17.6	387.0
17.8	373.0
18.0	370.0
18.2	382.0
18.4	361.0
18.6	365.0
18.8	323.0
19.0	337.0
19.2	314.0
19.4	335.0
19.6	315.0
19.8	297.0
20.0	319.0
