Distance (mm)	Counts
0.0	174.0
0.2	179.0
0.4	170.0
0.6	165.0
0.8	193.0
1.0	173.0
1.2	189.0
1.4	176.0
1.6	237.0
1.8	211.0
2.0	211.0
2.2	206.0
2.4	207.0
2.6	222.0
2.8	222.0
3.0	233.0
3.2	233.0
3.4	255.0
3.6	246.0
3.8	273.0
4.0	258.0
4.2	251.0
4.4	262.0
4.6	279.0
4.8	317.0
5.0	305.0
5.2	340.0
5.4	357.0
5.6	336.0
5.8	354.0
6.0	375.0
6.2	396.0
6.4	425.0
6.6	404.0
6.8	398.0
7.0	423.0
7.2	450.0
7.4	496.0
7.6	465.0
7.8	503.0
8.0	547.0
8.2	497.0
8.4	560.0
8.6	591.0
8.8	648.0
9.0	651.0
9.2	813.0
9.4	831.0
9.6	939.0
9.8	1088.0
10.0	1239.0
10.2	1302.0
10.4	1397.0
10.6	1502.0
10.8	1572.0
11.0	1574.0
11.2	1559.0
11.4	1503.0
11.6	1431.0
11.8	1418.0
12.0	1361.0
12.2	1344.0
12.4	1350.0
12.6	1379.0
12.8	1321.0
13.0	1371.0
13.2	1473.0
13.4	1502.0
13.6	1600.0
13.8	1629.0
14.0	1594.0
14.2	1610.0
14.4	1502.0
14.6	1466.0
14.8	1410.0
15.0	1241.0
15.2	1106.0
15.4	1073.0
15.6	936.0
15.8	810.0
16.0	704.0
16.2	666.0
16.4	610.0
16.6	566.0
16.8	578.0
17.0	573.0
17.2	518.0
17.4	486.0
17.6	501.0
17.8	489.0
18.0	474.0
18.2	487.0
18.4	433.0
18.6	439.0
18.8	426.0
19.0	453.0
19.2	415.0
19.4	382.0
19.6	391.0
19.8	344.0
20.0	333.0
