Distance (mm)	Counts
0.0	160.0
0.2	178.0
0.4	168.0
0.6	203.0
0.8	171.0
1.0	208.0
1.2	192.0
1.4	211.0
1.6	210.0
1.8	215.0
2.0	207.0
2.2	227.0
2.4	241.0
2.6	248.0
2.8	258.0
3.0	246.0
3.2	285.0
3.4	244.0
3.6	231.0
3.8	259.0
4.0	276.0
4.2	291.0
4.4	291.0
4.6	350.0
4.8	316.0
5.0	281.0
5.2	322.0
5.4	335.0
5.6	372.0
5.8	361.0
6.0	390.0
6.2	404.0
6.4	419.0
6.6	503.0
6.8	559.0
7.0	600.0
7.2	711.0
7.4	811.0
7.6	963.0
7.8	1010.0
8.0	1120.0
8.2	1148.0
8.4	1235.0
8.6	1195.0
8.8	1192.0
9.0	1150.0
9.2	995.0
9.4	988.0
9.6	907.0
9.8	827.0
10.0	712.0
10.2	698.0
10.4	662.0
10.6	569.0
10.8	509.0
11.0	522.0
11.2	511.0
11.4	521.0
11.6	490.0
11.8	509.0
12.0	508.0
12.2	545.0
12.4	592.0
12.6	686.0
12.8	681.0
13.0	791.0
13.2	881.0
13.4	1017.0
13.6	1069.0
13.8	1066.0
14.0	1273.0
14.2	1221.0
14.4	1230.0
14.6	1235.0
14.8	1134.0
15.0	1009.0
15.2	955.0
15.4	933.0
15.6	784.0
15.8	722.0
16.0	641.0
16.2	511.0
16.4	442.0
16.6	437.0
16.8	400.0
17.0	415.0
17.2	358.0
17.4	356.0
17.6	324.0
17.8	385.0
18.0	331.0
18.2	323.0
18.4	325.0
18.6	310.0
18.8	304.0
19.0	323.0
19.2	304.0
19.4	338.0
19.6	272.0
19.8	268.0
20.0	290.0
