Distance (mm)	Counts
0.0	185.0
0.2	193.0
0.4	206.0
0.6	199.0
0.8	191.0
1.0	193.0
1.2	217.0
1.4	202.0
1.6	237.0
1.8	221.0
2.0	234.0
2.2	240.0
2.4	253.0
2.6	241.0
2.8	274.0
3.0	265.0
3.2	291.0
3.4	289.0
3.6	293.0
3.8	314.0
4.0	299.0
4.2	277.0
4.4	323.0
4.6	321.0
4.8	344.0
5.0	345.0
5.2	353.0
5.4	391.0
5.6	369.0
5.8	412.0
6.0	387.0
6.2	410.0
6.4	446.0
6.6	542.0
6.8	583.0
7.0	665.0
7.2	840.0
7.4	896.0
7.6	1055.0
7.8	1162.0
8.0	1231.0
8.2	1299.0
8.4	1341.0
8.6	1355.0
8.8	1359.0
9.0	1252.0
9.2	1186.0
9.4	1101.0
9.6	1041.0
9.8	966.0
10.0	820.0
10.2	770.0
10.4	713.0
10.6	642.0
10.8	570.0
11.0	526.0
11.2	530.0
11.4	536.0
11.6	572.0
11.8	560.0
12.0	630.0
12.2	673.0
12.4	704.0
12.6	805.0
12.8	833.0
13.0	1059.0
13.2	1032.0
13.4	1207.0
13.6	1229.0
13.8	1260.0
14.0	1379.0
14.2	1266.0
14.4	1319.0
14.6	1273.0
14.8	1205.0
15.0	1075.0
15.2	945.0
15.4	885.0
15.6	770.0
15.8	675.0
16.0	606.0
16.2	530.0
16.4	459.0
16.6	449.0
16.8	376.0
17.0	410.0
17.2	399.0
17.4	369.0
17.6	343.0
17.8	352.0
18.0	331.0
18.2	335.0
18.4	355.0
18.6	309.0
18.8	327.0
19.0	316.0
19.2	294.0
19.4	303.0
19.6	286.0
19.8	299.0
20.0	281.0
