Distance (mm)	Counts
0.0	152.0
0.2	152.0
0.4	170.0
0.6	158.0
0.8	159.0
1.0	192.0
1.2	188.0
1.4	178.0
1.6	174.0
1.8	197.0
2.0	182.0
2.2	198.0
2.4	206.0
2.6	204.0
2.8	192.0
3.0	191.0
3.2	193.0
3.4	216.0
3.6	208.0
3.8	239.0
4.0	219.0
4.2	250.0
4.4	262.0
4.6	281.0
4.8	247.0
5.0	246.0
5.2	281.0
5.4	337.0
5.6	348.0
5.8	285.0
6.0	332.0
6.2	325.0
6.4	359.0
6.6	339.0
6.8	418.0
7.0	406.0
7.2	407.0
7.4	377.0
7.6	413.0
7.8	463.0
8.0	449.0
8.2	451.0
8.4	496.0
8.6	507.0
8.8	507.0
9.0	517.0
9.2	513.0
9.4	526.0
9.6	526.0
9.8	582.0
10.0	608.0
10.2	614.0
10.4	651.0
10.6	655.0
10.8	686.0
11.0	764.0
11.2	838.0
11.4	1002.0
11.6	1150.0
11.8	1388.0
12.0	1549.0
12.2	1745.0
12.4	1983.0
12.6	2157.0
12.8	2354.0
13.0	2545.0
13.2	2590.0
13.4	2493.0
13.6	2487.0
13.8	2340.0
14.0	2205.0
14.2	1983.0
14.4	1768.0
14.6	1605.0
14.8	1423.0
15.0	1172.0
15.2	964.0
15.4	848.0
15.6	758.0
15.8	726.0
16.0	719.0
16.2	644.0
16.4	642.0
16.6	668.0
16.8	612.0
17.0	566.0
17.2	556.0
17.4	562.0
17.6	530.0
17.8	532.0
18.0	567.0
18.2	516.0
18.4	487.0
18.6	500.0
18.8	482.0
19.0	477.0
19.2	469.0
19.4	424.0
19.6	468.0
19.8	414.0
20.0	412.0
