Distance (mm)	Counts
0.0	175.0
0.2	199.0
0.4	200.0
0.6	184.0
0.8	208.0
1.0	209.0
1.2	192.0
1.4	197.0
1.6	214.0
1.8	211.0
2.0	236.0
2.2	253.0
2.4	274.0
2.6	256.0
2.8	290.0
3.0	248.0
3.2	279.0
3.4	272.0
3.6	273.0
3.8	288.0
4.0	315.0
4.2	298.0
4.4	302.0
4.6	333.0
4.8	328.0
5.0	333.0
5.2	331.0
5.4	345.0
5.6	396.0
5.8	357.0
6.0	424.0
6.2	381.0
6.4	431.0
6.6	436.0
6.8	490.0
7.0	526.0
7.2	614.0
7.4	747.0
7.6	802.0
7.8	899.0
8.0	1009.0
8.2	1122.0
8.4	1309.0
8.6	1305.0
8.8	1351.0
9.0	1374.0
9.2	1350.0
9.4	1341.0
9.6	1276.0
9.8	1108.0
10.0	1068.0
10.2	999.0
10.4	926.0
10.6	836.0
10.8	746.0
11.0	682.0
11.2	655.0
11.4	610.0
11.6	605.0
11.8	586.0
12.0	572.0
12.2	549.0
12.4	755.0
12.6	720.0
12.8	809.0
13.0	938.0
13.2	1057.0
13.4	1119.0
13.6	1237.0
13.8	1322.0
14.0	1451.0
14.2	1469.0
14.4	1444.0
14.6	1378.0
14.8	1356.0
15.0	1326.0
15.2	1172.0
15.4	1109.0
15.6	997.0
15.8	898.0
16.0	834.0
16.2	680.0
16.4	551.0
16.6	511.0
16.8	493.0
17.0	452.0
17.2	428.0
17.4	423.0
17.6	433.0
17.8	403.0
18.0	402.0
18.2	405.0
18.4	341.0
18.6	377.0
18.8	369.0
19.0	358.0
19.2	361.0
19.4	352.0
19.6	330.0
19.8	320.0
20.0	308.0
