Distance (mm)	Counts
0.0	174.0
0.2	184.0
0.4	183.0
0.6	189.0
0.8	210.0
1.0	193.0
1.2	180.0
1.4	186.0
1.6	224.0
1.8	212.0
2.0	217.0
2.2	233.0
2.4	263.0
2.6	222.0
2.8	261.0
3.0	279.0
3.2	278.0
3.4	262.0
3.6	253.0
3.8	307.0
4.0	334.0
4.2	338.0
4.4	318.0
4.6	338.0
4.8	323.0
5.0	344.0
5.2	378.0
5.4	364.0
5.6	366.0
5.8	378.0
6.0	377.0
6.2	421.0
6.4	434.0
6.6	407.0
6.8	430.0
7.0	464.0
7.2	501.0
7.4	543.0
7.6	589.0
7.8	635.0
8.0	767.0
8.2	907.0
8.4	1001.0
8.6	1131.0
8.8	1214.0
9.0	1288.0
9.2	1306.0
9.4	1403.0
9.6	1427.0
9.8	1372.0
10.0	1391.0
10.2	1283.0
10.4	1271.0
10.6	1130.0
10.8	1032.0
11.0	945.0
11.2	829.0
11.4	788.0
11.6	723.0
11.8	649.0
12.0	718.0
12.2	737.0
12.4	762.0
12.6	843.0
12.8	924.0
13.0	1062.0
13.2	1160.0
13.4	1242.0
13.6	1370.0
13.8	1419.0
14.0	1560.0
14.2	1536.0
14.4	1439.0
14.6	1570.0
14.8	1434.0
15.0	1329.0
15.2	1213.0
15.4	1166.0
15.6	1027.0
15.8	941.0
16.0	837.0
16.2	684.0
16.4	586.0
16.6	572.0
16.8	573.0
17.0	470.0
17.2	462.0
17.4	426.0
17.6	434.0
17.8	455.0
18.0	400.0
18.2	437.0
18.4	443.0
18.6	402.0
18.8	384.0
19.0	339.0
19.2	331.0
19.4	374.0
19.6	362.0
19.8	354.0
20.0	348.0
