Distance (mm)	Counts
0.0	164.0
0.2	177.0
0.4	182.0
0.6	197.0
0.8	178.0
1.0	212.0
1.2	224.0
1.4	200.0
1.6	197.0
1.8	219.0
2.0	233.0
2.2	246.0
2.4	274.0
2.6	245.0
2.8	255.0
3.0	270.0
3.2	230.0
3.4	303.0
3.6	259.0
3.8	275.0
4.0	319.0
4.2	315.0
4.4	300.0
4.6	319.0
4.8	323.0
5.0	327.0
5.2	342.0
5.4	340.0
5.6	372.0
5.8	361.0
6.0	395.0
6.2	407.0
6.4	413.0
6.6	500.0
6.8	485.0
7.0	623.0
7.2	714.0
7.4	745.0
7.6	882.0
7.8	1021.0
8.0	1105.0
8.2	1138.0
8.4	1259.0
8.6	1272.0
8.8	1344.0
9.0	1353.0
9.2	1247.0
9.4	1206.0
9.6	1220.0
9.8	1104.0
10.0	962.0
10.2	918.0
10.4	849.0
10.6	697.0
10.8	658.0
11.0	601.0
11.2	606.0
11.4	591.0
11.6	560.0
11.8	538.0
12.0	569.0
12.2	621.0
12.4	629.0
12.6	699.0
12.8	775.0
13.0	946.0
13.2	992.0
13.4	1147.0
13.6	1192.0
13.8	1222.0
14.0	1366.0
14.2	1423.0
14.4	1391.0
14.6	1354.0
14.8	1303.0
15.0	1245.0
15.2	1165.0
15.4	1027.0
15.6	961.0
15.8	867.0
16.0	716.0
16.2	673.0
16.4	536.0
16.6	487.0
16.8	468.0
17.0	431.0
17.2	463.0
17.4	433.0
17.6	420.0
17.8	397.0
18.0	396.0
18.2	361.0
18.4	366.0
18.6	337.0
18.8	351.0
19.0	339.0
19.2	350.0
19.4	325.0
19.6	338.0
19.8	323.0
20.0	303.0
