Distance (mm)	Counts
0.0	151.0
0.2	159.0
0.4	186.0
0.6	180.0
0.8	194.0
1.0	170.0
1.2	207.0
1.4	177.0
1.6	220.0
1.8	191.0
2.0	235.0
2.2	223.0
2.4	228.0
2.6	250.0
2.8	221.0
3.0	236.0
3.2	250.0
3.4	268.0
3.6	270.0
3.8	278.0
4.0	282.0
4.2	292.0
4.4	315.0
4.6	278.0
4.8	349.0
5.0	313.0
5.2	315.0
5.4	339.0
5.6	358.0
5.8	370.0
6.0	373.0
6.2	392.0
6.4	437.0
6.6	374.0
6.8	421.0
7.0	451.0
7.2	456.0
7.4	491.0
7.6	492.0
7.8	507.0
8.0	522.0
8.2	511.0
8.4	610.0
8.6	688.0
8.8	741.0
9.0	880.0
9.2	947.0
9.4	1101.0
9.6	1164.0
9.8	1279.0
10.0	1418.0
10.2	1498.0
10.4	1463.0
10.6	1523.0
10.8	1502.0
11.0	1480.0
11.2	1362.0
11.4	1298.0
11.6	1255.0
11.8	1158.0
12.0	1067.0
12.2	1069.0
12.4	1020.0
12.6	1061.0
12.8	1185.0
13.0	1242.0
13.2	1335.0
13.4	1379.0
13.6	1470.0
13.8	1561.0
14.0	1630.0
14.2	1579.0
14.4	1587.0
14.6	1463.0
14.8	1414.0
15.0	1266.0
15.2	1231.0
15.4	1111.0
15.6	1014.0
15.8	884.0
16.0	738.0
16.2	686.0
16.4	662.0
16.6	616.0
16.8	548.0
17.0	528.0
17.2	508.0
17.4	490.0
17.6	501.0
17.8	471.0
18.0	455.0
18.2	421.0
18.4	432.0
18.6	411.0
18.8	414.0
19.0	425.0
19.2	441.0
19.4	377.0
19.6	399.0
19.8	378.0
20.0	351.0
