Distance (mm)	Counts
0.0	182.0
0.2	189.0
0.4	220.0
0.6	201.0
0.8	194.0
1.0	191.0
1.2	208.0
1.4	215.0
1.6	203.0
1.8	205.0
2.0	234.0
2.2	231.0
2.4	218.0
2.6	249.0
2.8	241.0
3.0	273.0
3.2	270.0
3.4	283.0
3.6	304.0
3.8	296.0
4.0	311.0
4.2	341.0
4.4	349.0
4.6	376.0
4.8	378.0
5.0	367.0
5.2	405.0
5.4	426.0
5.6	449.0
5.8	450.0
6.0	457.0
6.2	480.0
6.4	495.0
6.6	498.0
6.8	542.0
7.0	532.0
7.2	579.0
7.4	549.0
7.6	551.0
7.8	607.0
8.0	624.0
8.2	630.0
8.4	650.0
8.6	690.0
8.8	626.0
9.0	745.0
9.2	820.0
9.4	932.0
9.6	1064.0
9.8	1266.0
10.0	1502.0
10.2	1677.0
10.4	1941.0
10.6	2216.0
10.8	2308.0
11.0	2479.0
11.2	2647.0
11.4	2782.0
11.6	2818.0
11.8	2689.0
12.0	2769.0
12.2	2653.0
12.4	2437.0
12.6	2341.0
12.8	1993.0
13.0	1864.0
13.2	1677.0
13.4	1413.0
13.6	1226.0
13.8	1007.0
14.0	928.0
14.2	808.0
14.4	737.0
14.6	703.0
14.8	730.0
15.0	673.0
15.2	596.0
15.4	632.0
15.6	612.0
15.8	599.0
16.0	599.0
16.2	536.0
16.4	563.0
16.6	555.0
16.8	496.0
17.0	538.0
17.2	549.0
17.4	464.0
17.6	491.0
17.8	484.0
18.0	447.0
18.2	418.0
18.4	440.0
18.6	409.0
18.8	419.0
19.0	372.0
19.2	389.0
19.4	391.0
19.6	359.0
19.8	315.0
20.0	298.0
