Distance (mm)	Counts
0.0	229.0
0.2	251.0
0.4	233.0
0.6	186.0
0.8	229.0
1.0	235.0
1.2	266.0
1.4	263.0
1.6	261.0
1.8	277.0
2.0	311.0
2.2	283.0
2.4	314.0
2.6	284.0
2.8	305.0
3.0	346.0
3.2	368.0
3.4	347.0
3.6	336.0
3.8	362.0
4.0	371.0
4.2	375.0
4.4	414.0
4.6	418.0
4.8	471.0
5.0	461.0
5.2	469.0
5.4	494.0
5.6	483.0
5.8	488.0
6.0	511.0
6.2	522.0
6.4	553.0
6.6	648.0
6.8	619.0
7.0	690.0
7.2	763.0
7.4	839.0
7.6	974.0
7.8	1136.0
8.0	1246.0
8.2	1253.0
8.4	1475.0
8.6	1532.0
8.8	1539.0
9.0	1678.0
9.2	1740.0
9.4	1678.0
9.6	1786.0
9.8	1634.0
10.0	1637.0
10.2	1657.0
10.4	1629.0
10.6	1648.0
10.8	1687.0
11.0	1609.0
11.2	1673.0
11.4	1671.0
11.6	1722.0
11.8	1733.0
12.0	1767.0
12.2	1787.0
12.4	1803.0
12.6	1785.0
12.8	1626.0
13.0	1566.0
13.2	1502.0
13.4	1373.0
13.6	1331.0
13.8	1184.0
14.0	1074.0
14.2	954.0
14.4	808.0
14.6	788.0
14.8	731.0
15.0	633.0
15.2	612.0
15.4	649.0
15.6	603.0
15.8	522.0
16.0	567.0
16.2	527.0
16.4	513.0
16.6	511.0
16.8	500.0
17.0	508.0
17.2	452.0
17.4	416.0
17.6	424.0
17.8	403.0
18.0	410.0
18.2	366.0
18.4	410.0
18.6	367.0
18.8	370.0
19.0	348.0
19.2	320.0
19.4	343.0
19.6	326.0
19.8	295.0
20.0	312.0
