Distance (mm)	Counts
0.0	218.0
0.2	210.0
0.4	220.0
0.6	217.0
0.8	247.0
1.0	236.0
1.2	221.0
1.4	221.0
1.6	270.0
1.8	282.0
2.0	245.0
2.2	272.0
2.4	279.0
2.6	251.0
2.8	286.0
3.0	302.0
3.2	308.0
3.4	303.0
3.6	294.0
3.8	337.0
4.0	315.0
4.2	355.0
4.4	355.0
4.6	351.0
4.8	409.0
5.0	360.0
5.2	423.0
5.4	445.0
5.6	541.0
5.8	583.0
6.0	711.0
6.2	732.0
6.4	873.0
6.6	957.0
6.8	1051.0
7.0	1181.0
7.2	1250.0
7.4	1280.0
7.6	1298.0
7.8	1295.0
8.0	1261.0
8.2	1231.0
8.4	1183.0
8.6	1074.0
8.8	1040.0
9.0	976.0
9.2	853.0
9.4	801.0
9.6	771.0
9.8	651.0
10.0	634.0
10.2	557.0
10.4	528.0
10.6	538.0
10.8	551.0
11.0	524.0
11.2	609.0
11.4	627.0
11.6	729.0
11.8	799.0
12.0	906.0
12.2	999.0
12.4	1058.0
12.6	1130.0
12.8	1187.0
13.0	1222.0
13.2	1327.0
13.4	1406.0
13.6	1356.0
13.8	1311.0
14.0	1202.0
14.2	1108.0
14.4	1100.0
14.6	1035.0
14.8	873.0
15.0	852.0
15.2	766.0
15.4	679.0
15.6	563.0
15.8	494.0
16.0	476.0
16.2	438.0
16.4	433.0
16.6	384.0
16.8	374.0
17.0	402.0
17.2	360.0
17.4	373.0
17.6	387.0
17.8	338.0
18.0	352.0
18.2	311.0
18.4	314.0
18.6	299.0
18.8	330.0
19.0	277.0
19.2	267.0
19.4	307.0
19.6	285.0
19.8	263.0
20.0	264.0
