Distance (mm)	Counts
0.0	190.0
0.2	162.0
0.4	183.0
0.6	174.0
0.8	190.0
1.0	184.0
1.2	195.0
1.4	193.0
1.6	199.0
1.8	236.0
2.0	198.0
2.2	198.0
2.4	233.0
2.6	216.0
2.8	237.0
3.0	217.0
3.2	250.0
3.4	242.0
3.6	231.0
3.8	284.0
4.0	270.0
4.2	276.0
4.4	254.0
4.6	283.0
4.8	289.0
5.0	297.0
5.2	327.0
5.4	317.0
5.6	353.0
5.8	340.0
6.0	349.0
6.2	358.0
6.4	410.0
6.6	412.0
6.8	404.0
7.0	452.0
7.2	460.0
7.4	537.0
7.6	439.0
7.8	523.0
8.0	495.0
8.2	542.0
8.4	533.0
8.6	568.0
8.8	547.0
9.0	572.0
9.2	591.0
9.4	630.0
9.6	653.0
9.8	682.0
10.0	651.0
10.2	698.0
10.4	826.0
10.6	889.0
10.8	987.0
11.0	1184.0
11.2	1214.0
11.4	1495.0
11.6	1583.0
11.8	1836.0
12.0	2053.0
12.2	2260.0
12.4	2409.0
12.6	2521.0
12.8	2608.0
13.0	2697.0
13.2	2591.0
13.4	2716.0
13.6	2530.0
13.8	2393.0
14.0	2258.0
14.2	2091.0
14.4	1947.0
14.6	1771.0
14.8	1465.0
15.0	1362.0
15.2	1226.0
15.4	1073.0
15.6	932.0
15.8	850.0
16.0	832.0
16.2	779.0
16.4	712.0
16.6	684.0
16.8	692.0
17.0	666.0
17.2	636.0
17.4	610.0
17.6	585.0
17.8	605.0
18.0	590.0
18.2	548.0
18.4	576.0
18.6	578.0
18.8	518.0
19.0	486.0
19.2	517.0
19.4	502.0
19.6	453.0
19.8	450.0
20.0	455.0
