Distance (mm)	Counts
0.0	206.0
0.2	220.0
0.4	202.0
0.6	209.0
0.8	274.0
1.0	232.0
1.2	229.0
1.4	250.0
1.6	273.0
1.8	285.0
2.0	272.0
2.2	297.0
2.4	274.0
2.6	276.0
2.8	322.0
3.0	329.0
3.2	316.0
3.4	346.0
3.6	342.0
3.8	334.0
4.0	346.0
4.2	365.0
4.4	397.0
4.6	419.0
4.8	372.0
5.0	450.0
5.2	442.0
5.4	494.0
5.6	546.0
5.8	698.0
6.0	759.0
6.2	892.0
6.4	1013.0
6.6	1123.0
6.8	1171.0
7.0	1209.0
7.2	1363.0
7.4	1374.0
7.6	1396.0
7.8	1371.0
8.0	1325.0
8.2	1283.0
8.4	1160.0
8.6	1132.0
8.8	1001.0
9.0	981.0
9.2	872.0
9.4	769.0
9.6	701.0
9.8	632.0
10.0	618.0
10.2	572.0
10.4	578.0
10.6	553.0
10.8	619.0
11.0	623.0
11.2	656.0
11.4	756.0
11.6	805.0
11.8	883.0
12.0	981.0
12.2	1060.0
12.4	1136.0
12.6	1186.0
12.8	1247.0
13.0	1351.0
13.2	1387.0
13.4	1324.0
13.6	1304.0
13.8	1295.0
14.0	1225.0
14.2	1132.0
14.4	1057.0
14.6	960.0
14.8	836.0
15.0	775.0
15.2	658.0
15.4	648.0
15.6	548.0
15.8	463.0
16.0	440.0
16.2	450.0
16.4	379.0
16.6	403.0
16.8	403.0
17.0	344.0
17.2	356.0
17.4	364.0
17.6	354.0
17.8	332.0
18.0	349.0
18.2	312.0
18.4	334.0
18.6	319.0
18.8	296.0
19.0	305.0
19.2	303.0
19.4	328.0
19.6	263.0
19.8	252.0
20.0	259.0
