Distance (mm)	Counts
0.0	204.0
0.2	197.0
0.4	199.0
0.6	191.0
0.8	189.0
1.0	217.0
1.2	203.0
1.4	204.0
1.6	203.0
1.8	222.0
2.0	207.0
2.2	227.0
2.4	240.0
2.6	237.0
2.8	258.0
3.0	261.0
3.2	241.0
3.4	257.0
3.6	280.0
3.8	288.0
4.0	275.0
4.2	277.0
4.4	325.0
4.6	346.0
4.8	358.0
5.0	305.0
5.2	327.0
5.4	356.0
5.6	354.0
5.8	371.0
6.0	422.0
6.2	414.0
6.4	437.0
6.6	425.0
6.8	469.0
7.0	482.0
7.2	457.0
7.4	470.0
7.6	522.0
7.8	469.0
8.0	503.0
8.2	607.0
8.4	646.0
8.6	612.0
8.8	598.0
9.0	655.0
9.2	661.0
9.4	701.0
9.6	780.0
9.8	835.0
10.0	1006.0
10.2	1105.0
10.4	1221.0
10.6	1292.0
10.8	1463.0
11.0	1481.0
11.2	1629.0
11.4	1810.0
11.6	1870.0
11.8	2039.0
12.0	2027.0
12.2	2149.0
12.4	2116.0
12.6	2192.0
12.8	2208.0
13.0	2227.0
13.2	2279.0
13.4	2166.0
13.6	2187.0
13.8	2002.0
14.0	1946.0
14.2	1759.0
14.4	1656.0
14.6	1546.0
14.8	1395.0
15.0	1323.0
15.2	1184.0
15.4	1198.0
15.6	1011.0
15.8	898.0
16.0	756.0
16.2	700.0
16.4	684.0
16.6	676.0
16.8	649.0
17.0	579.0
17.2	620.0
17.4	545.0
17.6	570.0
17.8	582.0
18.0	586.0
18.2	534.0
18.4	521.0
18.6	516.0
18.8	529.0
19.0	514.0
19.2	447.0
19.4	434.0
19.6	465.0
19.8	455.0
20.0	419.0
