Distance (mm)	Counts
0.0	227.0
0.2	204.0
0.4	244.0
0.6	270.0
0.8	246.0
1.0	261.0
1.2	263.0
1.4	254.0
1.6	261.0
1.8	294.0
2.0	284.0
2.2	299.0
2.4	333.0
2.6	337.0
2.8	320.0
3.0	333.0
3.2	357.0
3.4	398.0
3.6	406.0
3.8	390.0
4.0	438.0
4.2	452.0
4.4	445.0
4.6	433.0
4.8	459.0
5.0	474.0
5.2	489.0
5.4	522.0
5.6	522.0
5.8	545.0
6.0	590.0
6.2	666.0
6.4	766.0
6.6	815.0
6.8	968.0
7.0	1167.0
7.2	1168.0
7.4	1239.0
7.6	1456.0
7.8	1519.0
8.0	1627.0
8.2	1630.0
8.4	1608.0
8.6	1549.0
8.8	1637.0
9.0	1482.0
9.2	1476.0
9.4	1355.0
9.6	1201.0
9.8	1214.0
10.0	1109.0
10.2	1039.0
10.4	984.0
10.6	1052.0
10.8	1083.0
11.0	1082.0
11.2	1190.0
11.4	1309.0
11.6	1428.0
11.8	1398.0
12.0	1614.0
12.2	1648.0
12.4	1720.0
12.6	1682.0
12.8	1689.0
13.0	1650.0
13.2	1624.0
13.4	1477.0
13.6	1401.0
13.8	1287.0
14.0	1172.0
14.2	1025.0
14.4	963.0
14.6	876.0
14.8	758.0
15.0	737.0
15.2	610.0
15.4	558.0
15.6	530.0
15.8	528.0
16.0	520.0
16.2	515.0
16.4	504.0
16.6	462.0
16.8	459.0
17.0	447.0
17.2	453.0
17.4	409.0
17.6	397.0
17.8	374.0
18.0	410.0
18.2	411.0
18.4	332.0
18.6	366.0
18.8	337.0
19.0	362.0
19.2	346.0
19.4	323.0
19.6	311.0
19.8	356.0
20.0	272.0
