Distance (mm)	Counts
0.0	249.0
0.2	225.0
0.4	281.0
0.6	236.0
0.8	250.0
1.0	246.0
1.2	272.0
1.4	287.0
1.6	284.0
1.8	325.0
2.0	289.0
2.2	340.0
2.4	321.0
2.6	323.0
2.8	335.0
3.0	330.0
3.2	361.0
3.4	368.0
3.6	374.0
3.8	391.0
4.0	387.0
4.2	443.0
4.4	429.0
4.6	469.0
4.8	462.0
5.0	479.0
5.2	506.0
5.4	510.0
5.6	597.0
5.8	618.0
6.0	695.0
6.2	728.0
6.4	869.0
6.6	1014.0
6.8	1089.0
7.0	1255.0
7.2	1362.0
7.4	1473.0
7.6	1523.0
7.8	1636.0
8.0	1642.0
8.2	1661.0
8.4	1545.0
8.6	1447.0
8.8	1420.0
9.0	1335.0
9.2	1269.0
9.4	1195.0
9.6	1103.0
9.8	1015.0
10.0	952.0
10.2	925.0
10.4	812.0
10.6	847.0
10.8	928.0
11.0	982.0
11.2	1039.0
11.4	1161.0
11.6	1264.0
11.8	1270.0
12.0	1418.0
12.2	1485.0
12.4	1634.0
12.6	1644.0
12.8	1631.0
13.0	1699.0
13.2	1540.0
13.4	1588.0
13.6	1416.0
13.8	1288.0
14.0	1245.0
14.2	1125.0
14.4	1029.0
14.6	906.0
14.8	802.0
15.0	720.0
15.2	632.0
15.4	583.0
15.6	563.0
15.8	553.0
16.0	521.0
16.2	477.0
16.4	432.0
16.6	459.0
16.8	447.0
17.0	439.0
17.2	443.0
17.4	407.0
17.6	401.0
17.8	373.0
18.0	376.0
18.2	377.0
18.4	340.0
18.6	372.0
18.8	340.0
19.0	343.0
19.2	341.0
19.4	326.0
19.6	315.0
19.8	312.0
20.0	305.0
