Distance (mm)	Counts
0.0	214.0
0.2	199.0
0.4	203.0
0.6	221.0
0.8	186.0
1.0	267.0
1.2	200.0
1.4	238.0
1.6	226.0
1.8	264.0
2.0	263.0
2.2	284.0
2.4	278.0
2.6	257.0
2.8	265.0
3.0	306.0
3.2	299.0
3.4	313.0
3.6	322.0
3.8	340.0
4.0	346.0
4.2	357.0
4.4	340.0
4.6	372.0
4.8	370.0
5.0	430.0
5.2	416.0
5.4	483.0
5.6	489.0
5.8	584.0
6.0	679.0
6.2	727.0
6.4	893.0
6.6	962.0
6.8	1012.0
7.0	1107.0
7.2	1196.0
7.4	1263.0
7.6	1330.0
7.8	1391.0
8.0	1333.0
8.2	1316.0
8.4	1223.0
8.6	1170.0
8.8	1102.0
9.0	1022.0
9.2	937.0
9.4	838.0
9.6	755.0
9.8	696.0
10.0	647.0
10.2	632.0
10.4	594.0
10.6	583.0
10.8	585.0
11.0	610.0
11.2	563.0
11.4	643.0
11.6	711.0
11.8	837.0
12.0	891.0
12.2	947.0
12.4	992.0
12.6	1091.0
12.8	1220.0
13.0	1269.0
13.2	1306.0
13.4	1371.0
13.6	1342.0
13.8	1313.0
14.0	1282.0
14.2	1205.0
14.4	1197.0
14.6	1082.0
14.8	990.0
15.0	905.0
15.2	796.0
15.4	739.0
15.6	603.0
15.8	527.0
16.0	471.0
16.2	455.0
16.4	418.0
16.6	368.0
16.8	393.0
17.0	384.0
17.2	355.0
17.4	357.0
17.6	397.0
17.8	336.0
18.0	348.0
18.2	312.0
18.4	319.0
18.6	328.0
18.8	303.0
19.0	289.0
19.2	289.0
19.4	310.0
19.6	308.0
19.8	284.0
20.0	254.0
