Distance (mm)	Counts
0.0	189.0
0.2	209.0
0.4	190.0
0.6	182.0
0.8	207.0
1.0	222.0
1.2	238.0
1.4	229.0
1.6	235.0
1.8	224.0
2.0	234.0
2.2	251.0
2.4	270.0
2.6	265.0
2.8	277.0
3.0	281.0
3.2	303.0
3.4	313.0
3.6	337.0
3.8	296.0
4.0	355.0
4.2	321.0
4.4	371.0
4.6	369.0
4.8	349.0
5.0	402.0
5.2	368.0
5.4	376.0
5.6	357.0
5.8	392.0
6.0	398.0
6.2	438.0
6.4	460.0
6.6	473.0
6.8	495.0
7.0	533.0
7.2	493.0
7.4	553.0
7.6	600.0
7.8	599.0
8.0	685.0
8.2	716.0
8.4	795.0
8.6	967.0
8.8	1076.0
9.0	1165.0
9.2	1314.0
9.4	1432.0
9.6	1441.0
9.8	1550.0
10.0	1647.0
10.2	1761.0
10.4	1657.0
10.6	1659.0
10.8	1653.0
11.0	1535.0
11.2	1556.0
11.4	1376.0
11.6	1357.0
11.8	1340.0
12.0	1361.0
12.2	1405.0
12.4	1364.0
12.6	1415.0
12.8	1500.0
13.0	1565.0
13.2	1597.0
13.4	1665.0
13.6	1831.0
13.8	1848.0
14.0	1744.0
14.2	1769.0
14.4	1625.0
14.6	1561.0
14.8	1452.0
15.0	1352.0
15.2	1248.0
15.4	1145.0
15.6	965.0
15.8	859.0
16.0	756.0
16.2	670.0
16.4	691.0
16.6	633.0
16.8	569.0
17.0	574.0
17.2	526.0
17.4	548.0
17.6	559.0
17.8	530.0
18.0	454.0
18.2	476.0
18.4	435.0
18.6	422.0
18.8	465.0
19.0	442.0
19.2	445.0
19.4	394.0
19.6	404.0
19.8	382.0
20.0	377.0
