Distance (mm)	Counts
0.0	210.0
0.2	206.0
0.4	189.0
0.6	235.0
0.8	206.0
1.0	212.0
1.2	244.0
1.4	273.0
1.6	276.0
1.8	245.0
2.0	272.0
2.2	278.0
2.4	288.0
2.6	304.0
2.8	324.0
3.0	279.0
3.2	298.0
3.4	342.0
3.6	308.0
3.8	324.0
4.0	351.0
4.2	361.0
4.4	368.0
4.6	341.0
4.8	419.0
5.0	429.0
5.2	420.0
5.4	477.0
5.6	532.0
5.8	656.0
6.0	764.0
6.2	816.0
6.4	926.0
6.6	1027.0
6.8	1120.0
7.0	1130.0
7.2	1274.0
7.4	1338.0
7.6	1349.0
7.8	1277.0
8.0	1310.0
8.2	1264.0
8.4	1163.0
8.6	1149.0
8.8	1043.0
9.0	977.0
9.2	852.0
9.4	797.0
9.6	734.0
9.8	689.0
10.0	611.0
10.2	551.0
10.4	547.0
10.6	573.0
10.8	607.0
11.0	619.0
11.2	590.0
11.4	704.0
11.6	793.0
11.8	882.0
12.0	929.0
12.2	969.0
12.4	1112.0
12.6	1217.0
12.8	1180.0
13.0	1265.0
13.2	1310.0
13.4	1321.0
13.6	1292.0
13.8	1293.0
14.0	1216.0
14.2	1135.0
14.4	1104.0
14.6	982.0
14.8	879.0
15.0	779.0
15.2	646.0
15.4	641.0
15.6	489.0
15.8	454.0
16.0	427.0
16.2	405.0
16.4	423.0
16.6	433.0
16.8	399.0
17.0	393.0
17.2	355.0
17.4	342.0
17.6	310.0
17.8	341.0
18.0	377.0
18.2	322.0
18.4	321.0
18.6	322.0
18.8	308.0
19.0	293.0
19.2	282.0
19.4	277.0
19.6	276.0
19.8	237.0
20.0	235.0
