Distance (mm)	Counts
0.0	230.0
0.2	190.0
0.4	212.0
0.6	207.0
0.8	239.0
1.0	240.0
1.2	238.0
1.4	233.0
1.6	257.0
1.8	228.0
2.0	264.0
2.2	248.0
2.4	279.0
2.6	277.0
2.8	318.0
3.0	312.0
3.2	294.0
3.4	315.0
3.6	342.0
3.8	313.0
4.0	326.0
4.2	346.0
4.4	337.0
4.6	355.0
4.8	401.0
5.0	382.0
5.2	408.0
5.4	465.0
5.6	499.0
5.8	562.0
6.0	661.0
6.2	726.0
6.4	847.0
6.6	930.0
6.8	926.0
7.0	1095.0
7.2	1184.0
7.4	1257.0
7.6	1347.0
7.8	1350.0
8.0	1325.0
8.2	1371.0
8.4	1276.0
8.6	1225.0
8.8	1154.0
9.0	1092.0
9.2	1020.0
9.4	863.0
9.6	832.0
9.8	734.0
10.0	681.0
10.2	634.0
10.4	621.0
10.6	571.0
10.8	563.0
11.0	600.0
11.2	570.0
11.4	676.0
11.6	696.0
11.8	770.0
12.0	887.0
12.2	919.0
12.4	1005.0
12.6	1126.0
12.8	1191.0
13.0	1274.0
13.2	1350.0
13.4	1439.0
13.6	1395.0
13.8	1332.0
14.0	1397.0
14.2	1298.0
14.4	1199.0
14.6	1156.0
14.8	1012.0
15.0	911.0
15.2	838.0
15.4	832.0
15.6	609.0
15.8	517.0
16.0	559.0
16.2	484.0
16.4	464.0
16.6	409.0
16.8	416.0
17.0	440.0
17.2	405.0
17.4	380.0
17.6	371.0
17.8	342.0
18.0	371.0
18.2	382.0
18.4	342.0
18.6	310.0
18.8	333.0
19.0	315.0
19.2	310.0
19.4	306.0
19.6	305.0
19.8	307.0
20.0	274.0
