Distance (mm)	Counts
0.0	187.0
0.2	225.0
0.4	187.0
0.6	219.0
0.8	231.0
1.0	205.0
1.2	232.0
1.4	273.0
1.6	238.0
1.8	228.0
2.0	268.0
2.2	293.0
2.4	255.0
2.6	273.0
2.8	274.0
3.0	259.0
3.2	267.0
3.4	308.0
3.6	278.0
3.8	330.0
4.0	339.0
4.2	322.0
4.4	356.0
4.6	370.0
4.8	369.0
5.0	405.0
5.2	415.0
5.4	375.0
5.6	405.0
5.8	450.0
6.0	425.0
6.2	453.0
6.4	476.0
6.6	467.0
6.8	562.0
7.0	546.0
7.2	548.0
7.4	586.0
7.6	598.0
7.8	696.0
8.0	734.0
8.2	834.0
8.4	977.0
8.6	1138.0
8.8	1223.0
9.0	1287.0
9.2	1489.0
9.4	1526.0
9.6	1638.0
9.8	1663.0
10.0	1654.0
10.2	1612.0
10.4	1611.0
10.6	1594.0
10.8	1509.0
11.0	1447.0
11.2	1381.0
11.4	1320.0
11.6	1260.0
11.8	1194.0
12.0	1226.0
12.2	1211.0
12.4	1263.0
12.6	1445.0
12.8	1424.0
13.0	1542.0
13.2	1571.0
13.4	1672.0
13.6	1764.0
13.8	1766.0
14.0	1783.0
14.2	1683.0
14.4	1620.0
14.6	1492.0
14.8	1436.0
15.0	1244.0
15.2	1200.0
15.4	1077.0
15.6	1022.0
15.8	876.0
16.0	813.0
16.2	657.0
16.4	653.0
16.6	606.0
16.8	618.0
17.0	598.0
17.2	549.0
17.4	519.0
17.6	519.0
17.8	515.0
18.0	470.0
18.2	491.0
18.4	481.0
18.6	421.0
18.8	448.0
19.0	448.0
19.2	410.0
19.4	395.0
19.6	387.0
19.8	368.0
20.0	391.0
