Distance (mm)	Counts
0.0	208.0
0.2	196.0
0.4	244.0
0.6	249.0
0.8	261.0
1.0	248.0
1.2	253.0
1.4	277.0
1.6	269.0
1.8	300.0
2.0	302.0
2.2	281.0
2.4	263.0
2.6	327.0
2.8	315.0
3.0	342.0
3.2	331.0
3.4	344.0
3.6	362.0
3.8	367.0
4.0	387.0
4.2	374.0
4.4	415.0
4.6	437.0
4.8	443.0
5.0	455.0
5.2	515.0
5.4	524.0
5.6	595.0
5.8	719.0
6.0	847.0
6.2	935.0
6.4	1017.0
6.6	1112.0
6.8	1148.0
7.0	1447.0
7.2	1402.0
7.4	1506.0
7.6	1480.0
7.8	1451.0
8.0	1504.0
8.2	1382.0
8.4	1346.0
8.6	1252.0
8.8	1184.0
9.0	1033.0
9.2	1078.0
9.4	865.0
9.6	855.0
9.8	778.0
10.0	689.0
10.2	684.0
10.4	638.0
10.6	679.0
10.8	718.0
11.0	757.0
11.2	805.0
11.4	924.0
11.6	1051.0
11.8	1104.0
12.0	1200.0
12.2	1258.0
12.4	1385.0
12.6	1412.0
12.8	1463.0
13.0	1470.0
13.2	1476.0
13.4	1401.0
13.6	1381.0
13.8	1319.0
14.0	1194.0
14.2	1167.0
14.4	1072.0
14.6	962.0
14.8	842.0
15.0	711.0
15.2	642.0
15.4	545.0
15.6	548.0
15.8	481.0
16.0	440.0
16.2	470.0
16.4	425.0
16.6	390.0
16.8	453.0
17.0	377.0
17.2	400.0
17.4	363.0
17.6	364.0
17.8	385.0
18.0	363.0
18.2	348.0
18.4	286.0
18.6	314.0
18.8	316.0
19.0	292.0
19.2	325.0
19.4	358.0
19.6	268.0
19.8	288.0
20.0	267.0
