Distance (mm)	Counts
0.0	206.0
0.2	221.0
0.4	212.0
0.6	216.0
0.8	206.0
1.0	257.0
1.2	236.0
1.4	264.0
1.6	237.0
1.8	263.0
2.0	269.0
2.2	270.0
2.4	315.0
2.6	279.0
2.8	310.0
3.0	329.0
3.2	330.0
3.4	354.0
3.6	345.0
3.8	380.0
4.0	361.0
4.2	388.0
4.4	425.0
4.6	405.0
4.8	477.0
5.0	430.0
5.2	465.0
5.4	469.0
5.6	496.0
5.8	553.0
6.0	482.0
6.2	538.0
6.4	570.0
6.6	569.0
6.8	582.0
7.0	619.0
7.2	665.0
7.4	761.0
7.6	845.0
7.8	952.0
8.0	1097.0
8.2	1186.0
8.4	1301.0
8.6	1453.0
8.8	1569.0
9.0	1675.0
9.2	1729.0
9.4	1791.0
9.6	1817.0
9.8	1794.0
10.0	1755.0
10.2	1807.0
10.4	1779.0
10.6	1761.0
10.8	1788.0
11.0	1850.0
11.2	1909.0
11.4	1897.0
11.6	1822.0
11.8	1799.0
12.0	1806.0
12.2	1889.0
12.4	1878.0
12.6	1790.0
12.8	1698.0
13.0	1576.0
13.2	1487.0
13.4	1350.0
13.6	1242.0
13.8	1091.0
14.0	982.0
14.2	923.0
14.4	797.0
14.6	779.0
14.8	680.0
15.0	664.0
15.2	677.0
15.4	637.0
15.6	594.0
15.8	601.0
16.0	527.0
16.2	529.0
16.4	531.0
16.6	505.0
16.8	513.0
17.0	479.0
17.2	453.0
17.4	454.0
17.6	469.0
17.8	420.0
18.0	391.0
18.2	406.0
18.4	403.0
18.6	368.0
18.8	371.0
19.0	346.0
19.2	324.0
19.4	328.0
19.6	327.0
19.8	305.0
20.0	290.0
