Distance (mm)	Counts
0.0	181.0
0.2	204.0
0.4	221.0
0.6	229.0
0.8	212.0
1.0	205.0
1.2	234.0
1.4	221.0
1.6	225.0
1.8	273.0
2.0	245.0
2.2	282.0
2.4	269.0
2.6	305.0
2.8	262.0
3.0	300.0
3.2	321.0
3.4	319.0
3.6	349.0
3.8	357.0
4.0	380.0
4.2	414.0
4.4	388.0
4.6	381.0
4.8	405.0
5.0	439.0
5.2	446.0
5.4	457.0
5.6	475.0
5.8	464.0
6.0	533.0
6.2	508.0
6.4	528.0
6.6	521.0
6.8	574.0
7.0	585.0
7.2	650.0
7.4	602.0
7.6	652.0
7.8	681.0
8.0	751.0
8.2	782.0
8.4	888.0
8.6	1084.0
8.8	1141.0
9.0	1309.0
9.2	1378.0
9.4	1515.0
9.6	1631.0
9.8	1739.0
10.0	1844.0
10.2	2074.0
10.4	2173.0
10.6	2193.0
10.8	2337.0
11.0	2351.0
11.2	2308.0
11.4	2329.0
11.6	2288.0
11.8	2205.0
12.0	2230.0
12.2	2117.0
12.4	1945.0
12.6	1793.0
12.8	1652.0
13.0	1499.0
13.2	1413.0
13.4	1279.0
13.6	1118.0
13.8	1092.0
14.0	900.0
14.2	847.0
14.4	795.0
14.6	715.0
14.8	706.0
15.0	710.0
15.2	575.0
15.4	651.0
15.6	592.0
15.8	538.0
16.0	610.0
16.2	570.0
16.4	527.0
16.6	538.0
16.8	512.0
17.0	480.0
17.2	489.0
17.4	481.0
17.6	437.0
17.8	407.0
18.0	433.0
18.2	394.0
18.4	385.0
18.6	387.0
18.8	373.0
19.0	366.0
19.2	369.0
19.4	330.0
19.6	359.0
19.8	326.0
20.0	300.0
