Distance (mm)	Counts
0.0	211.0
0.2	243.0
0.4	227.0
0.6	248.0
0.8	252.0
1.0	249.0
1.2	286.0
1.4	273.0
1.6	269.0
1.8	282.0
2.0	304.0
2.2	300.0
2.4	318.0
2.6	333.0
2.8	349.0
3.0	357.0
3.2	368.0
3.4	376.0
3.6	382.0
3.8	363.0
4.0	442.0
4.2	433.0
4.4	425.0
4.6	476.0
4.8	451.0
5.0	442.0
5.2	496.0
5.4	517.0
5.6	605.0
5.8	646.0
6.0	753.0
6.2	867.0
6.4	995.0
6.6	1125.0
6.8	1222.0
7.0	1263.0
7.2	1417.0
7.4	1554.0
7.6	1467.0
7.8	1548.0
8.0	1615.0
8.2	1532.0
8.4	1513.0
8.6	1372.0
8.8	1313.0
9.0	1248.0
9.2	1117.0
9.4	1036.0
9.6	938.0
9.8	854.0
10.0	787.0
10.2	774.0
10.4	761.0
10.6	752.0
10.8	791.0
11.0	846.0
11.2	962.0
11.4	1018.0
11.6	1176.0
11.8	1221.0
12.0	1257.0
12.2	1392.0
12.4	1483.0
12.6	1573.0
12.8	1537.0
13.0	1589.0
13.2	1521.0
13.4	1522.0
13.6	1401.0
13.8	1377.0
14.0	1222.0
14.2	1183.0
14.4	1045.0
14.6	918.0
14.8	831.0
15.0	710.0
15.2	635.0
15.4	548.0
15.6	495.0
15.8	519.0
16.0	500.0
16.2	464.0
16.4	448.0
16.6	412.0
16.8	413.0
17.0	415.0
17.2	400.0
17.4	433.0
17.6	373.0
17.8	373.0
18.0	386.0
18.2	356.0
18.4	335.0
18.6	347.0
18.8	310.0
19.0	335.0
19.2	322.0
19.4	319.0
19.6	270.0
19.8	289.0
20.0	286.0
