Distance (mm)	Counts
0.0	217.0
0.2	210.0
0.4	226.0
0.6	222.0
0.8	206.0
1.0	231.0
1.2	235.0
1.4	231.0
1.6	275.0
1.8	233.0
2.0	266.0
2.2	271.0
2.4	255.0
2.6	279.0
2.8	286.0
3.0	283.0
3.2	301.0
3.4	327.0
3.6	339.0
3.8	296.0
4.0	351.0
4.2	355.0
4.4	386.0
4.6	357.0
4.8	375.0
5.0	388.0
5.2	380.0
5.4	450.0
5.6	462.0
5.8	465.0
6.0	462.0
6.2	472.0
6.4	519.0
6.6	501.0
6.8	549.0
7.0	642.0
7.2	719.0
7.4	791.0
7.6	884.0
7.8	1027.0
8.0	1120.0
8.2	1255.0
8.4	1279.0
8.6	1512.0
8.8	1516.0
9.0	1558.0
9.2	1609.0
9.4	1597.0
9.6	1633.0
9.8	1543.0
10.0	1464.0
10.2	1409.0
10.4	1307.0
10.6	1261.0
10.8	1090.0
11.0	1061.0
11.2	967.0
11.4	886.0
11.6	883.0
11.8	922.0
12.0	997.0
12.2	1092.0
12.4	1194.0
12.6	1229.0
12.8	1397.0
13.0	1463.0
13.2	1507.0
13.4	1626.0
13.6	1667.0
13.8	1628.0
14.0	1756.0
14.2	1737.0
14.4	1540.0
14.6	1415.0
14.8	1376.0
15.0	1218.0
15.2	1083.0
15.4	1113.0
15.6	915.0
15.8	831.0
16.0	779.0
16.2	639.0
16.4	565.0
16.6	537.0
16.8	547.0
17.0	478.0
17.2	520.0
17.4	476.0
17.6	445.0
17.8	444.0
18.0	465.0
18.2	461.0
18.4	425.0
18.6	414.0
18.8	412.0
19.0	408.0
19.2	393.0
19.4	340.0
19.6	391.0
19.8	338.0
20.0	322.0
