Distance (mm)	Counts
0.0	189.0
0.2	209.0
0.4	222.0
0.6	210.0
0.8	223.0
1.0	234.0
1.2	216.0
1.4	251.0
1.6	256.0
1.8	225.0
2.0	265.0
2.2	270.0
2.4	257.0
2.6	257.0
2.8	252.0
3.0	274.0
3.2	320.0
3.4	286.0
3.6	349.0
3.8	339.0
4.0	314.0
4.2	340.0
4.4	368.0
4.6	360.0
4.8	358.0
5.0	409.0
5.2	384.0
5.4	413.0
5.6	418.0
5.8	483.0
6.0	463.0
6.2	442.0
6.4	476.0
6.6	509.0
6.8	571.0
7.0	622.0
7.2	722.0
7.4	839.0
7.6	990.0
7.8	1118.0
8.0	1226.0
8.2	1274.0
8.4	1440.0
8.6	1523.0
8.8	1605.0
9.0	1468.0
9.2	1576.0
9.4	1617.0
9.6	1513.0
9.8	1558.0
10.0	1388.0
10.2	1273.0
10.4	1193.0
10.6	1135.0
10.8	1044.0
11.0	1011.0
11.2	940.0
11.4	830.0
11.6	873.0
11.8	929.0
12.0	985.0
12.2	1109.0
12.4	1170.0
12.6	1219.0
12.8	1413.0
13.0	1464.0
13.2	1525.0
13.4	1538.0
13.6	1714.0
13.8	1741.0
14.0	1675.0
14.2	1645.0
14.4	1505.0
14.6	1489.0
14.8	1265.0
15.0	1243.0
15.2	1148.0
15.4	1017.0
15.6	874.0
15.8	871.0
16.0	720.0
16.2	627.0
16.4	614.0
16.6	567.0
16.8	540.0
17.0	484.0
17.2	506.0
17.4	479.0
17.6	496.0
17.8	433.0
18.0	477.0
18.2	413.0
18.4	396.0
18.6	399.0
18.8	417.0
19.0	365.0
19.2	360.0
19.4	371.0
19.6	398.0
19.8	332.0
20.0	316.0
