Distance (mm)	Counts
0.0	218.0
0.2	255.0
0.4	214.0
0.6	214.0
0.8	234.0
1.0	248.0
1.2	285.0
1.4	258.0
1.6	284.0
1.8	270.0
2.0	286.0
2.2	267.0
2.4	298.0
2.6	308.0
2.8	334.0
3.0	315.0
3.2	342.0
3.4	402.0
3.6	350.0
3.8	382.0
4.0	376.0
4.2	361.0
4.4	413.0
4.6	398.0
4.8	421.0
5.0	455.0
5.2	459.0
5.4	553.0
5.6	599.0
5.8	717.0
6.0	831.0
6.2	883.0
6.4	1022.0
6.6	1123.0
6.8	1249.0
7.0	1314.0
7.2	1395.0
7.4	1483.0
7.6	1493.0
7.8	1487.0
8.0	1551.0
8.2	1418.0
8.4	1300.0
8.6	1248.0
8.8	1193.0
9.0	1065.0
9.2	945.0
9.4	883.0
9.6	809.0
9.8	718.0
10.0	702.0
10.2	678.0
10.4	615.0
10.6	637.0
10.8	636.0
11.0	708.0
11.2	761.0
11.4	856.0
11.6	1032.0
11.8	1048.0
12.0	1144.0
12.2	1222.0
12.4	1344.0
12.6	1359.0
12.8	1450.0
13.0	1509.0
13.2	1497.0
13.4	1492.0
13.6	1371.0
13.8	1296.0
14.0	1281.0
14.2	1208.0
14.4	1095.0
14.6	887.0
14.8	828.0
15.0	770.0
15.2	640.0
15.4	591.0
15.6	570.0
15.8	490.0
16.0	471.0
16.2	437.0
16.4	472.0
16.6	445.0
16.8	409.0
17.0	400.0
17.2	405.0
17.4	372.0
17.6	379.0
17.8	333.0
18.0	333.0
18.2	312.0
18.4	315.0
18.6	308.0
18.8	333.0
19.0	311.0
19.2	307.0
19.4	305.0
19.6	266.0
19.8	281.0
20.0	283.0
